,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
10,0.735,0.542,2,-11.81,1,0.0391,0.0414,0.794,0.104,0.12,120.01,audio_features,60Kq7E4oH7e5OegDabsIML,spotify:track:60Kq7E4oH7e5OegDabsIML,https://api.spotify.com/v1/tracks/60Kq7E4oH7e5OegDabsIML,https://api.spotify.com/v1/audio-analysis/60Kq7E4oH7e5OegDabsIML,219996,4
11,0.72,0.407,6,-12.916,1,0.0664,0.431,0.889,0.0994,0.39,80.211,audio_features,2YOLzRGMjNSgZ3KZimG2Rg,spotify:track:2YOLzRGMjNSgZ3KZimG2Rg,https://api.spotify.com/v1/tracks/2YOLzRGMjNSgZ3KZimG2Rg,https://api.spotify.com/v1/audio-analysis/2YOLzRGMjNSgZ3KZimG2Rg,144049,4
12,0.646,0.472,5,-12.9,1,0.219,0.553,0.936,0.215,0.401,94.958,audio_features,2L564Gg8T5QvE3I9qc4Okr,spotify:track:2L564Gg8T5QvE3I9qc4Okr,https://api.spotify.com/v1/tracks/2L564Gg8T5QvE3I9qc4Okr,https://api.spotify.com/v1/audio-analysis/2L564Gg8T5QvE3I9qc4Okr,187105,4
13,0.658,0.312,0,-10.276,0,0.0582,0.995,0.704,0.113,0.666,116.738,audio_features,2WXC6BBcUVo7UiGi1yOh2s,spotify:track:2WXC6BBcUVo7UiGi1yOh2s,https://api.spotify.com/v1/tracks/2WXC6BBcUVo7UiGi1yOh2s,https://api.spotify.com/v1/audio-analysis/2WXC6BBcUVo7UiGi1yOh2s,101982,3
14,0.759,0.479,11,-6.576,1,0.341,0.397,0.862,0.105,0.392,180.077,audio_features,7oL7DLyrqoiQlNysfdjMLU,spotify:track:7oL7DLyrqoiQlNysfdjMLU,https://api.spotify.com/v1/tracks/7oL7DLyrqoiQlNysfdjMLU,https://api.spotify.com/v1/audio-analysis/7oL7DLyrqoiQlNysfdjMLU,96024,4
15,0.607,0.395,8,-7.322,0,0.0754,0.872,0.836,0.11,0.163,75.015,audio_features,3NQ0TL5MUPsLBcab8fguDu,spotify:track:3NQ0TL5MUPsLBcab8fguDu,https://api.spotify.com/v1/tracks/3NQ0TL5MUPsLBcab8fguDu,https://api.spotify.com/v1/audio-analysis/3NQ0TL5MUPsLBcab8fguDu,128052,4
16,0.796,0.59,0,-8.498,0,0.262,0.171,0.92,0.11,0.34,82.947,audio_features,6JL6rwIoSiRjrpLsIrD6Za,spotify:track:6JL6rwIoSiRjrpLsIrD6Za,https://api.spotify.com/v1/tracks/6JL6rwIoSiRjrpLsIrD6Za,https://api.spotify.com/v1/audio-analysis/6JL6rwIoSiRjrpLsIrD6Za,144640,4
17,0.832,0.559,5,-7.967,0,0.248,0.333,0.641,0.0908,0.699,150.03,audio_features,0Gd2cLIUSYGuKxPKWfzhsN,spotify:track:0Gd2cLIUSYGuKxPKWfzhsN,https://api.spotify.com/v1/tracks/0Gd2cLIUSYGuKxPKWfzhsN,https://api.spotify.com/v1/audio-analysis/0Gd2cLIUSYGuKxPKWfzhsN,144039,4
18,0.743,0.447,4,-11.127,0,0.0438,0.59,0.94,0.115,0.624,147.906,audio_features,6M3JIwkYMvKekPgX7B0PfG,spotify:track:6M3JIwkYMvKekPgX7B0PfG,https://api.spotify.com/v1/tracks/6M3JIwkYMvKekPgX7B0PfG,https://api.spotify.com/v1/audio-analysis/6M3JIwkYMvKekPgX7B0PfG,67030,4
19,0.625,0.378,11,-12.19,1,0.479,0.987,0.681,0.0958,0.128,172.041,audio_features,1lXwk1Q9LRJgkfKsRMhR42,spotify:track:1lXwk1Q9LRJgkfKsRMhR42,https://api.spotify.com/v1/tracks/1lXwk1Q9LRJgkfKsRMhR42,https://api.spotify.com/v1/audio-analysis/1lXwk1Q9LRJgkfKsRMhR42,150753,1
20,0.675,0.701,4,-5.314,0,0.0614,0.867,0.795,0.144,0.51,173.997,audio_features,1kZsKsHUhWLsHOQ1vcWtt4,spotify:track:1kZsKsHUhWLsHOQ1vcWtt4,https://api.spotify.com/v1/tracks/1kZsKsHUhWLsHOQ1vcWtt4,https://api.spotify.com/v1/audio-analysis/1kZsKsHUhWLsHOQ1vcWtt4,126929,4
21,0.783,0.382,7,-8.63,1,0.274,0.0841,0.926,0.114,0.552,170.029,audio_features,4wJecr2qFakrXCHecMOVEx,spotify:track:4wJecr2qFakrXCHecMOVEx,https://api.spotify.com/v1/tracks/4wJecr2qFakrXCHecMOVEx,https://api.spotify.com/v1/audio-analysis/4wJecr2qFakrXCHecMOVEx,127112,4
22,0.575,0.239,9,-15.08,1,0.0466,0.965,0.906,0.0915,0.19,136.131,audio_features,3RIvmIAmD20XUoqupIqTTz,spotify:track:3RIvmIAmD20XUoqupIqTTz,https://api.spotify.com/v1/tracks/3RIvmIAmD20XUoqupIqTTz,https://api.spotify.com/v1/audio-analysis/3RIvmIAmD20XUoqupIqTTz,109479,4
23,0.816,0.433,3,-9.212,1,0.0844,0.959,0.934,0.092,0.806,166.055,audio_features,6mALHsravDEbhtChdhCSiF,spotify:track:6mALHsravDEbhtChdhCSiF,https://api.spotify.com/v1/tracks/6mALHsravDEbhtChdhCSiF,https://api.spotify.com/v1/audio-analysis/6mALHsravDEbhtChdhCSiF,127269,4
24,0.537,0.428,4,-10.246,0,0.0971,0.938,0.072,0.117,0.171,162.093,audio_features,3kr7wNOhiI2WZULdSQ1bFC,spotify:track:3kr7wNOhiI2WZULdSQ1bFC,https://api.spotify.com/v1/tracks/3kr7wNOhiI2WZULdSQ1bFC,https://api.spotify.com/v1/audio-analysis/3kr7wNOhiI2WZULdSQ1bFC,150047,4
25,0.545,0.237,7,-14.987,0,0.219,0.944,0.778,0.105,0.147,160.326,audio_features,2iuB0n7xAfXBgYidMvGAev,spotify:track:2iuB0n7xAfXBgYidMvGAev,https://api.spotify.com/v1/tracks/2iuB0n7xAfXBgYidMvGAev,https://api.spotify.com/v1/audio-analysis/2iuB0n7xAfXBgYidMvGAev,132075,4
26,0.723,0.194,2,-17.37,0,0.0512,0.895,0.923,0.106,0.0988,73.997,audio_features,7B053Y9YPVIpjTATmDqAGc,spotify:track:7B053Y9YPVIpjTATmDqAGc,https://api.spotify.com/v1/tracks/7B053Y9YPVIpjTATmDqAGc,https://api.spotify.com/v1/audio-analysis/7B053Y9YPVIpjTATmDqAGc,94041,4
27,0.849,0.39,6,-7.136,0,0.278,0.504,0.895,0.11,0.611,180.094,audio_features,4s0M5CRdaRbAdN5ACojFBh,spotify:track:4s0M5CRdaRbAdN5ACojFBh,https://api.spotify.com/v1/tracks/4s0M5CRdaRbAdN5ACojFBh,https://api.spotify.com/v1/audio-analysis/4s0M5CRdaRbAdN5ACojFBh,106710,4
28,0.555,0.66,10,-8.925,1,0.22,0.575,0.914,0.142,0.192,173.42,audio_features,7LpTaBLxhSHizrV307PBCQ,spotify:track:7LpTaBLxhSHizrV307PBCQ,https://api.spotify.com/v1/tracks/7LpTaBLxhSHizrV307PBCQ,https://api.spotify.com/v1/audio-analysis/7LpTaBLxhSHizrV307PBCQ,104856,4
29,0.514,0.627,1,-8.29,1,0.0333,0.412,0.942,0.156,0.337,80.004,audio_features,2UHhjIoDV1CLqQKP9i9XK3,spotify:track:2UHhjIoDV1CLqQKP9i9XK3,https://api.spotify.com/v1/tracks/2UHhjIoDV1CLqQKP9i9XK3,https://api.spotify.com/v1/audio-analysis/2UHhjIoDV1CLqQKP9i9XK3,156029,4
30,0.381,0.447,10,-13.199,0,0.185,0.385,0.898,0.184,0.213,172.028,audio_features,33sTJHmkDMWCFJxn3pPrhX,spotify:track:33sTJHmkDMWCFJxn3pPrhX,https://api.spotify.com/v1/tracks/33sTJHmkDMWCFJxn3pPrhX,https://api.spotify.com/v1/audio-analysis/33sTJHmkDMWCFJxn3pPrhX,194116,3
31,0.745,0.603,8,-10.416,0,0.0534,0.789,0.903,0.305,0.46,89.992,audio_features,1f8mzDvlu1hN80Iz2RhbXV,spotify:track:1f8mzDvlu1hN80Iz2RhbXV,https://api.spotify.com/v1/tracks/1f8mzDvlu1hN80Iz2RhbXV,https://api.spotify.com/v1/audio-analysis/1f8mzDvlu1hN80Iz2RhbXV,149368,4
32,0.638,0.254,9,-16.523,0,0.078,0.701,0.888,0.107,0.383,74.003,audio_features,6hVu8gD7sFz7vhGdYG7U03,spotify:track:6hVu8gD7sFz7vhGdYG7U03,https://api.spotify.com/v1/tracks/6hVu8gD7sFz7vhGdYG7U03,https://api.spotify.com/v1/audio-analysis/6hVu8gD7sFz7vhGdYG7U03,236774,4
33,0.382,0.303,1,-8.253,0,0.284,0.738,0.875,0.101,0.376,74.202,audio_features,7nHKKM40o3j4JNCldWW1Uu,spotify:track:7nHKKM40o3j4JNCldWW1Uu,https://api.spotify.com/v1/tracks/7nHKKM40o3j4JNCldWW1Uu,https://api.spotify.com/v1/audio-analysis/7nHKKM40o3j4JNCldWW1Uu,131474,1
34,0.825,0.63,4,-9.387,0,0.0562,0.689,0.201,0.136,0.767,90.032,audio_features,3lEQce9btmfcNTmmd98K6W,spotify:track:3lEQce9btmfcNTmmd98K6W,https://api.spotify.com/v1/tracks/3lEQce9btmfcNTmmd98K6W,https://api.spotify.com/v1/audio-analysis/3lEQce9btmfcNTmmd98K6W,106710,4
35,0.532,0.603,1,-4.638,0,0.0903,0.0067,0.712,0.125,0.341,81.171,audio_features,67mOpiXhKvkgwvcheeM0EW,spotify:track:67mOpiXhKvkgwvcheeM0EW,https://api.spotify.com/v1/tracks/67mOpiXhKvkgwvcheeM0EW,https://api.spotify.com/v1/audio-analysis/67mOpiXhKvkgwvcheeM0EW,109140,1
36,0.685,0.488,4,-5.701,0,0.0572,0.923,0.709,0.0985,0.655,159.907,audio_features,5wfrkyfSJQztbywl8vCiIf,spotify:track:5wfrkyfSJQztbywl8vCiIf,https://api.spotify.com/v1/tracks/5wfrkyfSJQztbywl8vCiIf,https://api.spotify.com/v1/audio-analysis/5wfrkyfSJQztbywl8vCiIf,120033,4
37,0.704,0.398,6,-6.546,1,0.713,0.639,0.925,0.116,0.627,168.15,audio_features,1Ck3rRZTO9SbGbKyKj1C14,spotify:track:1Ck3rRZTO9SbGbKyKj1C14,https://api.spotify.com/v1/tracks/1Ck3rRZTO9SbGbKyKj1C14,https://api.spotify.com/v1/audio-analysis/1Ck3rRZTO9SbGbKyKj1C14,114312,4
38,0.608,0.603,9,-6.397,0,0.188,0.789,0.856,0.111,0.312,84.015,audio_features,7gwn3vVb4wiuN7PzrkUFT8,spotify:track:7gwn3vVb4wiuN7PzrkUFT8,https://api.spotify.com/v1/tracks/7gwn3vVb4wiuN7PzrkUFT8,https://api.spotify.com/v1/audio-analysis/7gwn3vVb4wiuN7PzrkUFT8,114312,4
39,0.756,0.362,11,-7.089,0,0.0545,0.523,0.803,0.165,0.07,87.009,audio_features,0fr6DZbWKrMqxCzvwSbBlU,spotify:track:0fr6DZbWKrMqxCzvwSbBlU,https://api.spotify.com/v1/tracks/0fr6DZbWKrMqxCzvwSbBlU,https://api.spotify.com/v1/audio-analysis/0fr6DZbWKrMqxCzvwSbBlU,110393,4
40,0.704,0.396,5,-10.495,1,0.199,0.811,0.0247,0.132,0.185,149.991,audio_features,7gZ3jbdE22ZwH8pmcAQIbw,spotify:track:7gZ3jbdE22ZwH8pmcAQIbw,https://api.spotify.com/v1/tracks/7gZ3jbdE22ZwH8pmcAQIbw,https://api.spotify.com/v1/audio-analysis/7gZ3jbdE22ZwH8pmcAQIbw,163239,4
41,0.695,0.445,1,-8.748,0,0.142,0.201,0.167,0.109,0.0745,80.001,audio_features,6IA6QjndlOk4oiJOWKaeRd,spotify:track:6IA6QjndlOk4oiJOWKaeRd,https://api.spotify.com/v1/tracks/6IA6QjndlOk4oiJOWKaeRd,https://api.spotify.com/v1/audio-analysis/6IA6QjndlOk4oiJOWKaeRd,132049,4
42,0.553,0.754,3,-6.329,0,0.0321,0.713,0.95,0.186,0.455,79.988,audio_features,0XXMUWfEJHhAwiJsHjopRh,spotify:track:0XXMUWfEJHhAwiJsHjopRh,https://api.spotify.com/v1/tracks/0XXMUWfEJHhAwiJsHjopRh,https://api.spotify.com/v1/audio-analysis/0XXMUWfEJHhAwiJsHjopRh,147043,4
43,0.717,0.389,10,-13.406,0,0.1,0.776,0.866,0.108,0.197,82.008,audio_features,1cuqACScRh47yM17NwSdWZ,spotify:track:1cuqACScRh47yM17NwSdWZ,https://api.spotify.com/v1/tracks/1cuqACScRh47yM17NwSdWZ,https://api.spotify.com/v1/audio-analysis/1cuqACScRh47yM17NwSdWZ,166870,4
44,0.688,0.234,9,-11.783,0,0.221,0.895,0.227,0.14,0.635,85.011,audio_features,5wHMi6CqjSC6Qt8lNNR4Qa,spotify:track:5wHMi6CqjSC6Qt8lNNR4Qa,https://api.spotify.com/v1/tracks/5wHMi6CqjSC6Qt8lNNR4Qa,https://api.spotify.com/v1/audio-analysis/5wHMi6CqjSC6Qt8lNNR4Qa,163814,4
45,0.801,0.585,1,-2.784,1,0.0821,0.0516,0.774,0.111,0.26,80.006,audio_features,2LtLOIc0bEIO8N7q9R6GIX,spotify:track:2LtLOIc0bEIO8N7q9R6GIX,https://api.spotify.com/v1/tracks/2LtLOIc0bEIO8N7q9R6GIX,https://api.spotify.com/v1/audio-analysis/2LtLOIc0bEIO8N7q9R6GIX,135027,4
46,0.693,0.234,9,-13.078,1,0.0526,0.276,0.896,0.103,0.0592,149.95,audio_features,0AE8eBkH1ObShyu1BQcjUv,spotify:track:0AE8eBkH1ObShyu1BQcjUv,https://api.spotify.com/v1/tracks/0AE8eBkH1ObShyu1BQcjUv,https://api.spotify.com/v1/audio-analysis/0AE8eBkH1ObShyu1BQcjUv,156839,4
47,0.664,0.421,2,-6.601,1,0.0312,0.272,0.804,0.216,0.332,85.037,audio_features,6694hhpctNDImWHp7zDNI8,spotify:track:6694hhpctNDImWHp7zDNI8,https://api.spotify.com/v1/tracks/6694hhpctNDImWHp7zDNI8,https://api.spotify.com/v1/audio-analysis/6694hhpctNDImWHp7zDNI8,163814,4
48,0.678,0.565,7,-6.684,0,0.579,0.792,0.35,0.144,0.518,166.058,audio_features,47Z0YMtN3han7pMaVOEyi9,spotify:track:47Z0YMtN3han7pMaVOEyi9,https://api.spotify.com/v1/tracks/47Z0YMtN3han7pMaVOEyi9,https://api.spotify.com/v1/audio-analysis/47Z0YMtN3han7pMaVOEyi9,128000,4
49,0.631,0.621,0,-10.087,0,0.0319,0.414,0.281,0.0966,0.0757,90.016,audio_features,6ooz2RlzrA1uBvvyGouL1M,spotify:track:6ooz2RlzrA1uBvvyGouL1M,https://api.spotify.com/v1/tracks/6ooz2RlzrA1uBvvyGouL1M,https://api.spotify.com/v1/audio-analysis/6ooz2RlzrA1uBvvyGouL1M,162717,4
50,0.674,0.838,9,-6.106,1,0.0382,0.354,0.00161,0.0961,0.175,160.116,audio_features,5oWvb6lbZoQzUNicLpHfLx,spotify:track:5oWvb6lbZoQzUNicLpHfLx,https://api.spotify.com/v1/tracks/5oWvb6lbZoQzUNicLpHfLx,https://api.spotify.com/v1/audio-analysis/5oWvb6lbZoQzUNicLpHfLx,150047,4
51,0.699,0.487,10,-9.848,0,0.281,0.685,0.594,0.11,0.14,87.013,audio_features,48bpNQAaryC5hBuWEiKe2X,spotify:track:48bpNQAaryC5hBuWEiKe2X,https://api.spotify.com/v1/tracks/48bpNQAaryC5hBuWEiKe2X,https://api.spotify.com/v1/audio-analysis/48bpNQAaryC5hBuWEiKe2X,160026,4
52,0.75,0.894,7,-9.618,0,0.113,0.732,0.108,0.0789,0.662,80.003,audio_features,06laVbuFl5enxzwlXaOt9f,spotify:track:06laVbuFl5enxzwlXaOt9f,https://api.spotify.com/v1/tracks/06laVbuFl5enxzwlXaOt9f,https://api.spotify.com/v1/audio-analysis/06laVbuFl5enxzwlXaOt9f,157545,4
53,0.541,0.0404,0,-18.523,0,0.049,0.842,0.905,0.128,0.254,167.971,audio_features,5evxXyQk3oYUIp9yKGbe0G,spotify:track:5evxXyQk3oYUIp9yKGbe0G,https://api.spotify.com/v1/tracks/5evxXyQk3oYUIp9yKGbe0G,https://api.spotify.com/v1/audio-analysis/5evxXyQk3oYUIp9yKGbe0G,165747,5
54,0.899,0.174,0,-12.382,1,0.0562,0.573,0.868,0.127,0.326,90.0,audio_features,4bmIvnegazXvEDtlQX6n9p,spotify:track:4bmIvnegazXvEDtlQX6n9p,https://api.spotify.com/v1/tracks/4bmIvnegazXvEDtlQX6n9p,https://api.spotify.com/v1/audio-analysis/4bmIvnegazXvEDtlQX6n9p,192026,4
55,0.674,0.467,5,-10.64,0,0.0492,0.483,0.895,0.167,0.946,80.013,audio_features,5rJqcfRdrUV4byoZc7C0t7,spotify:track:5rJqcfRdrUV4byoZc7C0t7,https://api.spotify.com/v1/tracks/5rJqcfRdrUV4byoZc7C0t7,https://api.spotify.com/v1/audio-analysis/5rJqcfRdrUV4byoZc7C0t7,60029,3
56,0.762,0.525,0,-5.919,0,0.444,0.0548,0.392,0.118,0.446,154.057,audio_features,08nx02N7hS4i3HLrSSlLms,spotify:track:08nx02N7hS4i3HLrSSlLms,https://api.spotify.com/v1/tracks/08nx02N7hS4i3HLrSSlLms,https://api.spotify.com/v1/audio-analysis/08nx02N7hS4i3HLrSSlLms,74841,4
57,0.814,0.597,10,-5.913,0,0.112,0.788,0.881,0.181,0.506,82.964,audio_features,4vHykAyq91OPS9Kr8gamKV,spotify:track:4vHykAyq91OPS9Kr8gamKV,https://api.spotify.com/v1/tracks/4vHykAyq91OPS9Kr8gamKV,https://api.spotify.com/v1/audio-analysis/4vHykAyq91OPS9Kr8gamKV,127269,4
58,0.704,0.724,1,-7.81,1,0.0577,0.951,0.156,0.11,0.881,151.973,audio_features,7atTgXJGGfKDR1VXnOvtPg,spotify:track:7atTgXJGGfKDR1VXnOvtPg,https://api.spotify.com/v1/tracks/7atTgXJGGfKDR1VXnOvtPg,https://api.spotify.com/v1/audio-analysis/7atTgXJGGfKDR1VXnOvtPg,142132,4
59,0.529,0.376,0,-11.256,0,0.134,0.542,0.75,0.0879,0.325,151.834,audio_features,5FA3jUxbeBoEi3VqZQkxMM,spotify:track:5FA3jUxbeBoEi3VqZQkxMM,https://api.spotify.com/v1/tracks/5FA3jUxbeBoEi3VqZQkxMM,https://api.spotify.com/v1/audio-analysis/5FA3jUxbeBoEi3VqZQkxMM,202136,4
60,0.609,0.544,1,-5.754,0,0.123,0.242,0.0,0.283,0.72,129.995,audio_features,5XHtZQob0v8dSf786ZmvLv,spotify:track:5XHtZQob0v8dSf786ZmvLv,https://api.spotify.com/v1/tracks/5XHtZQob0v8dSf786ZmvLv,https://api.spotify.com/v1/audio-analysis/5XHtZQob0v8dSf786ZmvLv,192504,4
61,0.541,0.628,4,-6.047,1,0.0496,0.288,0.342,0.222,0.379,105.063,audio_features,7GU88N6bwzhZLf7nwHHbsy,spotify:track:7GU88N6bwzhZLf7nwHHbsy,https://api.spotify.com/v1/tracks/7GU88N6bwzhZLf7nwHHbsy,https://api.spotify.com/v1/audio-analysis/7GU88N6bwzhZLf7nwHHbsy,130795,4
62,0.604,0.516,11,-9.705,0,0.0406,0.671,0.899,0.122,0.268,80.016,audio_features,2QlrVmHzKA1rMhUYwtFOpr,spotify:track:2QlrVmHzKA1rMhUYwtFOpr,https://api.spotify.com/v1/tracks/2QlrVmHzKA1rMhUYwtFOpr,https://api.spotify.com/v1/audio-analysis/2QlrVmHzKA1rMhUYwtFOpr,123037,4
63,0.798,0.225,10,-11.061,0,0.0718,0.0759,0.835,0.104,0.142,84.99,audio_features,0ys9DJuUKdCMnLQ2GUZ8TW,spotify:track:0ys9DJuUKdCMnLQ2GUZ8TW,https://api.spotify.com/v1/tracks/0ys9DJuUKdCMnLQ2GUZ8TW,https://api.spotify.com/v1/audio-analysis/0ys9DJuUKdCMnLQ2GUZ8TW,135576,4
64,0.75,0.45,2,-10.993,1,0.0496,0.762,0.862,0.101,0.35,163.968,audio_features,6huNELX5rXdDxaFOlWYxsg,spotify:track:6huNELX5rXdDxaFOlWYxsg,https://api.spotify.com/v1/tracks/6huNELX5rXdDxaFOlWYxsg,https://api.spotify.com/v1/audio-analysis/6huNELX5rXdDxaFOlWYxsg,181499,4
65,0.755,0.483,4,-9.693,0,0.368,0.797,0.195,0.157,0.692,77.088,audio_features,2sT6IijPnnjqKGQbhSju6K,spotify:track:2sT6IijPnnjqKGQbhSju6K,https://api.spotify.com/v1/tracks/2sT6IijPnnjqKGQbhSju6K,https://api.spotify.com/v1/audio-analysis/2sT6IijPnnjqKGQbhSju6K,140304,4
66,0.625,0.454,1,-9.334,1,0.0629,0.735,0.897,0.123,0.732,79.983,audio_features,5vEET2c6TlqLBdDhW7xfo5,spotify:track:5vEET2c6TlqLBdDhW7xfo5,https://api.spotify.com/v1/tracks/5vEET2c6TlqLBdDhW7xfo5,https://api.spotify.com/v1/audio-analysis/5vEET2c6TlqLBdDhW7xfo5,120033,4
67,0.628,0.321,2,-8.057,1,0.0281,0.649,0.881,0.114,0.144,80.004,audio_features,7tQl5GqFH4JrvtFjFS47mb,spotify:track:7tQl5GqFH4JrvtFjFS47mb,https://api.spotify.com/v1/tracks/7tQl5GqFH4JrvtFjFS47mb,https://api.spotify.com/v1/audio-analysis/7tQl5GqFH4JrvtFjFS47mb,141035,4
68,0.655,0.362,9,-9.61,1,0.0319,0.339,0.654,0.105,0.367,84.995,audio_features,6O2uVnk2q1BPg4NHYZbpXB,spotify:track:6O2uVnk2q1BPg4NHYZbpXB,https://api.spotify.com/v1/tracks/6O2uVnk2q1BPg4NHYZbpXB,https://api.spotify.com/v1/audio-analysis/6O2uVnk2q1BPg4NHYZbpXB,124264,4
69,0.783,0.511,7,-9.169,0,0.0647,0.355,0.84,0.0862,0.401,79.979,audio_features,2aGrLw8kej0vW2JZoO8gHb,spotify:track:2aGrLw8kej0vW2JZoO8gHb,https://api.spotify.com/v1/tracks/2aGrLw8kej0vW2JZoO8gHb,https://api.spotify.com/v1/audio-analysis/2aGrLw8kej0vW2JZoO8gHb,99030,4
70,0.764,0.51,8,-9.323,0,0.0765,0.496,0.873,0.0642,0.439,80.006,audio_features,0fEAr945uch3FWHiBRD2MZ,spotify:track:0fEAr945uch3FWHiBRD2MZ,https://api.spotify.com/v1/tracks/0fEAr945uch3FWHiBRD2MZ,https://api.spotify.com/v1/audio-analysis/0fEAr945uch3FWHiBRD2MZ,126041,4
71,0.656,0.445,1,-8.702,0,0.404,0.961,0.924,0.0905,0.42,77.441,audio_features,4xlo45WQpdUEhoz2bz6BZC,spotify:track:4xlo45WQpdUEhoz2bz6BZC,https://api.spotify.com/v1/tracks/4xlo45WQpdUEhoz2bz6BZC,https://api.spotify.com/v1/audio-analysis/4xlo45WQpdUEhoz2bz6BZC,108434,4
72,0.77,0.338,3,-12.154,1,0.047,0.962,0.953,0.0997,0.237,80.012,audio_features,7mXQnEoOxNP2HvUDR17tPc,spotify:track:7mXQnEoOxNP2HvUDR17tPc,https://api.spotify.com/v1/tracks/7mXQnEoOxNP2HvUDR17tPc,https://api.spotify.com/v1/audio-analysis/7mXQnEoOxNP2HvUDR17tPc,102034,4
73,0.893,0.655,6,-7.142,1,0.358,0.779,0.0273,0.109,0.853,80.034,audio_features,1EjIa8iQ5HfVzmyOxNcQ5R,spotify:track:1EjIa8iQ5HfVzmyOxNcQ5R,https://api.spotify.com/v1/tracks/1EjIa8iQ5HfVzmyOxNcQ5R,https://api.spotify.com/v1/audio-analysis/1EjIa8iQ5HfVzmyOxNcQ5R,156029,4
74,0.769,0.454,9,-9.188,0,0.369,0.961,0.899,0.164,0.122,80.0,audio_features,5e8deeLM4MLFjInheoX3gq,spotify:track:5e8deeLM4MLFjInheoX3gq,https://api.spotify.com/v1/tracks/5e8deeLM4MLFjInheoX3gq,https://api.spotify.com/v1/audio-analysis/5e8deeLM4MLFjInheoX3gq,99030,4
75,0.598,0.362,11,-6.036,0,0.0311,0.817,0.302,0.0991,0.162,80.67,audio_features,3qxcWIyzRyR48FNsqTRDHP,spotify:track:3qxcWIyzRyR48FNsqTRDHP,https://api.spotify.com/v1/tracks/3qxcWIyzRyR48FNsqTRDHP,https://api.spotify.com/v1/audio-analysis/3qxcWIyzRyR48FNsqTRDHP,59664,4
76,0.608,0.34,3,-7.983,1,0.0423,0.883,0.901,0.102,0.211,79.964,audio_features,44fpi2TzYhSgOAmo1ualUg,spotify:track:44fpi2TzYhSgOAmo1ualUg,https://api.spotify.com/v1/tracks/44fpi2TzYhSgOAmo1ualUg,https://api.spotify.com/v1/audio-analysis/44fpi2TzYhSgOAmo1ualUg,123037,4
77,0.688,0.627,7,-2.784,1,0.0496,0.218,0.0382,0.169,0.721,80.031,audio_features,3eUAzUvkwbR67XEux2htCF,spotify:track:3eUAzUvkwbR67XEux2htCF,https://api.spotify.com/v1/tracks/3eUAzUvkwbR67XEux2htCF,https://api.spotify.com/v1/audio-analysis/3eUAzUvkwbR67XEux2htCF,123037,4
78,0.779,0.447,1,-6.428,1,0.038,0.267,0.875,0.174,0.13,79.984,audio_features,2t49uM3tlErLVtnLZcVqZ0,spotify:track:2t49uM3tlErLVtnLZcVqZ0,https://api.spotify.com/v1/tracks/2t49uM3tlErLVtnLZcVqZ0,https://api.spotify.com/v1/audio-analysis/2t49uM3tlErLVtnLZcVqZ0,135027,4
79,0.391,0.63,7,-7.217,0,0.112,0.807,0.896,0.129,0.209,79.93,audio_features,1oKRue2BA5i1WRcyjCc6vJ,spotify:track:1oKRue2BA5i1WRcyjCc6vJ,https://api.spotify.com/v1/tracks/1oKRue2BA5i1WRcyjCc6vJ,https://api.spotify.com/v1/audio-analysis/1oKRue2BA5i1WRcyjCc6vJ,147043,4
80,0.828,0.524,6,-8.436,1,0.0417,0.914,0.931,0.107,0.534,139.881,audio_features,7g0oQ89tg7sTgGAzlTGOU4,spotify:track:7g0oQ89tg7sTgGAzlTGOU4,https://api.spotify.com/v1/tracks/7g0oQ89tg7sTgGAzlTGOU4,https://api.spotify.com/v1/audio-analysis/7g0oQ89tg7sTgGAzlTGOU4,154331,4
81,0.469,0.51,11,-8.715,1,0.419,0.515,0.913,0.108,0.128,38.093,audio_features,7DTn5RnLe8mdUzyItvtS3h,spotify:track:7DTn5RnLe8mdUzyItvtS3h,https://api.spotify.com/v1/tracks/7DTn5RnLe8mdUzyItvtS3h,https://api.spotify.com/v1/audio-analysis/7DTn5RnLe8mdUzyItvtS3h,159033,4
82,0.681,0.408,2,-8.127,1,0.0372,0.0232,0.891,0.124,0.187,80.009,audio_features,21g342PrbQMg38Dkgbr2Jn,spotify:track:21g342PrbQMg38Dkgbr2Jn,https://api.spotify.com/v1/tracks/21g342PrbQMg38Dkgbr2Jn,https://api.spotify.com/v1/audio-analysis/21g342PrbQMg38Dkgbr2Jn,150047,4
83,0.76,0.466,5,-6.914,0,0.27,0.0592,0.909,0.0958,0.682,82.036,audio_features,1SuGocsyTtfdIWoANMGmQT,spotify:track:1SuGocsyTtfdIWoANMGmQT,https://api.spotify.com/v1/tracks/1SuGocsyTtfdIWoANMGmQT,https://api.spotify.com/v1/audio-analysis/1SuGocsyTtfdIWoANMGmQT,140539,4
84,0.79,0.435,11,-7.116,1,0.0561,0.197,0.873,0.0961,0.296,82.011,audio_features,6TqsnvypXE8013e7nZZJtC,spotify:track:6TqsnvypXE8013e7nZZJtC,https://api.spotify.com/v1/tracks/6TqsnvypXE8013e7nZZJtC,https://api.spotify.com/v1/audio-analysis/6TqsnvypXE8013e7nZZJtC,163944,4
