,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
58,0.69,0.75,0,-6.439,1,0.275,0.174,0.0,0.227,0.648,166.004,audio_features,4gbDMfY7Jxu0EQkLOgF3Rq,spotify:track:4gbDMfY7Jxu0EQkLOgF3Rq,https://api.spotify.com/v1/tracks/4gbDMfY7Jxu0EQkLOgF3Rq,https://api.spotify.com/v1/audio-analysis/4gbDMfY7Jxu0EQkLOgF3Rq,198057,4
59,0.494,0.596,9,-6.597,0,0.278,0.222,0.0,0.104,0.122,81.932,audio_features,5xu3wnPlfdmW7dMiX5XA2P,spotify:track:5xu3wnPlfdmW7dMiX5XA2P,https://api.spotify.com/v1/tracks/5xu3wnPlfdmW7dMiX5XA2P,https://api.spotify.com/v1/audio-analysis/5xu3wnPlfdmW7dMiX5XA2P,332301,4
60,0.838,0.629,5,-7.779,0,0.24,0.0533,0.0,0.109,0.754,116.034,audio_features,7EDzqdjrGXpvisWPCaJdUK,spotify:track:7EDzqdjrGXpvisWPCaJdUK,https://api.spotify.com/v1/tracks/7EDzqdjrGXpvisWPCaJdUK,https://api.spotify.com/v1/audio-analysis/7EDzqdjrGXpvisWPCaJdUK,211034,4
61,0.73,0.557,9,-8.302,0,0.258,0.122,0.0,0.152,0.671,139.785,audio_features,4KvlilbyIkDukYgD70F1Ve,spotify:track:4KvlilbyIkDukYgD70F1Ve,https://api.spotify.com/v1/tracks/4KvlilbyIkDukYgD70F1Ve,https://api.spotify.com/v1/audio-analysis/4KvlilbyIkDukYgD70F1Ve,263710,4
62,0.732,0.511,6,-6.779,1,0.0541,0.276,0.0,0.0916,0.62,96.946,audio_features,3fKdTr6Uv8HTb92Ih3QWxa,spotify:track:3fKdTr6Uv8HTb92Ih3QWxa,https://api.spotify.com/v1/tracks/3fKdTr6Uv8HTb92Ih3QWxa,https://api.spotify.com/v1/audio-analysis/3fKdTr6Uv8HTb92Ih3QWxa,133608,4
63,0.709,0.589,8,-7.776,0,0.0433,0.0507,0.0,0.0585,0.58,133.922,audio_features,29gsi1zZrZxdStACmTQB0Z,spotify:track:29gsi1zZrZxdStACmTQB0Z,https://api.spotify.com/v1/tracks/29gsi1zZrZxdStACmTQB0Z,https://api.spotify.com/v1/audio-analysis/29gsi1zZrZxdStACmTQB0Z,278067,3
64,0.812,0.628,10,-6.128,0,0.0327,0.0467,1.65e-06,0.226,0.506,121.99,audio_features,4qMlF2uBW2PtGSEMHPcNnZ,spotify:track:4qMlF2uBW2PtGSEMHPcNnZ,https://api.spotify.com/v1/tracks/4qMlF2uBW2PtGSEMHPcNnZ,https://api.spotify.com/v1/audio-analysis/4qMlF2uBW2PtGSEMHPcNnZ,182139,4
65,0.721,0.668,7,-7.288,0,0.202,0.0338,1.08e-05,0.273,0.568,139.982,audio_features,2Tube9PPIomOrMKjvGvMLE,spotify:track:2Tube9PPIomOrMKjvGvMLE,https://api.spotify.com/v1/tracks/2Tube9PPIomOrMKjvGvMLE,https://api.spotify.com/v1/audio-analysis/2Tube9PPIomOrMKjvGvMLE,193227,4
66,0.804,0.432,11,-9.91,0,0.511,0.403,0.0,0.106,0.387,144.059,audio_features,3NDdF1ZuS7cPVLFNhf6F9R,spotify:track:3NDdF1ZuS7cPVLFNhf6F9R,https://api.spotify.com/v1/tracks/3NDdF1ZuS7cPVLFNhf6F9R,https://api.spotify.com/v1/audio-analysis/3NDdF1ZuS7cPVLFNhf6F9R,160056,4
67,0.609,0.757,2,-5.605,1,0.119,0.299,0.0,0.63,0.379,128.022,audio_features,4CNcRgjGw1v9VQaTaytdnD,spotify:track:4CNcRgjGw1v9VQaTaytdnD,https://api.spotify.com/v1/tracks/4CNcRgjGw1v9VQaTaytdnD,https://api.spotify.com/v1/audio-analysis/4CNcRgjGw1v9VQaTaytdnD,180129,4
68,0.837,0.371,1,-7.94,1,0.131,0.000467,1.2e-05,0.125,0.228,129.994,audio_features,2q0nvnoM52HGglPqzRxD5P,spotify:track:2q0nvnoM52HGglPqzRxD5P,https://api.spotify.com/v1/tracks/2q0nvnoM52HGglPqzRxD5P,https://api.spotify.com/v1/audio-analysis/2q0nvnoM52HGglPqzRxD5P,140308,4
69,0.84,0.304,0,-6.52,1,0.101,0.0732,1.76e-05,0.115,0.656,76.474,audio_features,5gC5GY6XzSzrzSByUpOBUc,spotify:track:5gC5GY6XzSzrzSByUpOBUc,https://api.spotify.com/v1/tracks/5gC5GY6XzSzrzSByUpOBUc,https://api.spotify.com/v1/audio-analysis/5gC5GY6XzSzrzSByUpOBUc,143476,4
70,0.751,0.579,1,-7.47,0,0.209,0.118,0.0,0.297,0.494,140.016,audio_features,4UkZHzv8tZQUoDsGL262oc,spotify:track:4UkZHzv8tZQUoDsGL262oc,https://api.spotify.com/v1/tracks/4UkZHzv8tZQUoDsGL262oc,https://api.spotify.com/v1/audio-analysis/4UkZHzv8tZQUoDsGL262oc,150857,4
71,0.809,0.613,2,-8.402,1,0.175,0.0685,0.0,0.107,0.562,104.991,audio_features,6tqIes4TjudsjfIpK4P2Jh,spotify:track:6tqIes4TjudsjfIpK4P2Jh,https://api.spotify.com/v1/tracks/6tqIes4TjudsjfIpK4P2Jh,https://api.spotify.com/v1/audio-analysis/6tqIes4TjudsjfIpK4P2Jh,252779,4
72,0.524,0.892,11,-3.911,0,0.18,0.194,0.0,0.0926,0.548,131.827,audio_features,3y6hF2tIfBkz58XqjRr65N,spotify:track:3y6hF2tIfBkz58XqjRr65N,https://api.spotify.com/v1/tracks/3y6hF2tIfBkz58XqjRr65N,https://api.spotify.com/v1/audio-analysis/3y6hF2tIfBkz58XqjRr65N,138347,4
73,0.643,0.598,11,-6.674,0,0.311,0.046,0.000396,0.503,0.248,83.523,audio_features,0JsnkV2AbcCSvQ0dGYprRb,spotify:track:0JsnkV2AbcCSvQ0dGYprRb,https://api.spotify.com/v1/tracks/0JsnkV2AbcCSvQ0dGYprRb,https://api.spotify.com/v1/audio-analysis/0JsnkV2AbcCSvQ0dGYprRb,164832,4
74,0.807,0.749,10,-5.779,0,0.126,0.145,0.0,0.239,0.369,92.484,audio_features,6RTkUM8B8pbbb0JbivtNAu,spotify:track:6RTkUM8B8pbbb0JbivtNAu,https://api.spotify.com/v1/tracks/6RTkUM8B8pbbb0JbivtNAu,https://api.spotify.com/v1/audio-analysis/6RTkUM8B8pbbb0JbivtNAu,160865,4
75,0.935,0.579,10,-7.392,0,0.112,0.139,1.43e-06,0.11,0.339,135.011,audio_features,0YxnbtwxRIm6kV89Ljzg0L,spotify:track:0YxnbtwxRIm6kV89Ljzg0L,https://api.spotify.com/v1/tracks/0YxnbtwxRIm6kV89Ljzg0L,https://api.spotify.com/v1/audio-analysis/0YxnbtwxRIm6kV89Ljzg0L,172444,4
76,0.721,0.578,11,-7.978,0,0.0564,0.146,0.0,0.14,0.24,78.005,audio_features,72rumPRo4OEWIJXnH3y79o,spotify:track:72rumPRo4OEWIJXnH3y79o,https://api.spotify.com/v1/tracks/72rumPRo4OEWIJXnH3y79o,https://api.spotify.com/v1/audio-analysis/72rumPRo4OEWIJXnH3y79o,218462,4
77,0.743,0.579,10,-11.397,0,0.241,0.0756,0.000157,0.44,0.359,110.006,audio_features,1DrtUYV4YVGuLvZoh8LTmz,spotify:track:1DrtUYV4YVGuLvZoh8LTmz,https://api.spotify.com/v1/tracks/1DrtUYV4YVGuLvZoh8LTmz,https://api.spotify.com/v1/audio-analysis/1DrtUYV4YVGuLvZoh8LTmz,180736,4
78,0.697,0.714,2,-7.05,1,0.303,0.00734,0.0,0.657,0.187,127.638,audio_features,1k3Vo0d0pSzSFF4nUQnhPu,spotify:track:1k3Vo0d0pSzSFF4nUQnhPu,https://api.spotify.com/v1/tracks/1k3Vo0d0pSzSFF4nUQnhPu,https://api.spotify.com/v1/audio-analysis/1k3Vo0d0pSzSFF4nUQnhPu,201134,4
79,0.84,0.635,1,-6.392,1,0.309,0.00799,0.0,0.133,0.329,131.99,audio_features,1uO3uDcnAFjz4ZaQjBlM6a,spotify:track:1uO3uDcnAFjz4ZaQjBlM6a,https://api.spotify.com/v1/tracks/1uO3uDcnAFjz4ZaQjBlM6a,https://api.spotify.com/v1/audio-analysis/1uO3uDcnAFjz4ZaQjBlM6a,237406,4
80,0.744,0.695,6,-6.773,1,0.125,0.0504,0.0,0.0829,0.501,143.028,audio_features,1O7DB16MQdAQVrybpA7GNW,spotify:track:1O7DB16MQdAQVrybpA7GNW,https://api.spotify.com/v1/tracks/1O7DB16MQdAQVrybpA7GNW,https://api.spotify.com/v1/audio-analysis/1O7DB16MQdAQVrybpA7GNW,147135,4
81,0.883,0.696,1,-6.311,1,0.116,0.104,0.0,0.0886,0.255,128.002,audio_features,4db8YNHJR2h2KDcy7Yxs32,spotify:track:4db8YNHJR2h2KDcy7Yxs32,https://api.spotify.com/v1/tracks/4db8YNHJR2h2KDcy7Yxs32,https://api.spotify.com/v1/audio-analysis/4db8YNHJR2h2KDcy7Yxs32,157500,4
82,0.65,0.746,6,-5.067,0,0.0345,0.0262,0.0,0.0959,0.586,149.928,audio_features,7KzIHJu1KFh4D8VhhmvTro,spotify:track:7KzIHJu1KFh4D8VhhmvTro,https://api.spotify.com/v1/tracks/7KzIHJu1KFh4D8VhhmvTro,https://api.spotify.com/v1/audio-analysis/7KzIHJu1KFh4D8VhhmvTro,159526,4
83,0.729,0.748,7,-7.034,1,0.28,0.134,0.0,0.11,0.727,152.025,audio_features,4C4HQvKybvDoqg57TH4Ewk,spotify:track:4C4HQvKybvDoqg57TH4Ewk,https://api.spotify.com/v1/tracks/4C4HQvKybvDoqg57TH4Ewk,https://api.spotify.com/v1/audio-analysis/4C4HQvKybvDoqg57TH4Ewk,171310,4
84,0.499,0.884,4,-4.601,0,0.0556,0.00654,2.89e-05,0.16,0.547,175.049,audio_features,3h1QEqhVgDOpFQ7qfYH62L,spotify:track:3h1QEqhVgDOpFQ7qfYH62L,https://api.spotify.com/v1/tracks/3h1QEqhVgDOpFQ7qfYH62L,https://api.spotify.com/v1/audio-analysis/3h1QEqhVgDOpFQ7qfYH62L,109867,4
85,0.542,0.433,4,-8.333,1,0.0344,0.391,0.0,0.0836,0.23,83.569,audio_features,0A3nVGUkAN4MDBcnIXrheL,spotify:track:0A3nVGUkAN4MDBcnIXrheL,https://api.spotify.com/v1/tracks/0A3nVGUkAN4MDBcnIXrheL,https://api.spotify.com/v1/audio-analysis/0A3nVGUkAN4MDBcnIXrheL,148141,4
86,0.653,0.486,7,-8.792,0,0.0314,0.458,0.0,0.149,0.447,146.023,audio_features,22INV92iL1i9gg0pJOoMCN,spotify:track:22INV92iL1i9gg0pJOoMCN,https://api.spotify.com/v1/tracks/22INV92iL1i9gg0pJOoMCN,https://api.spotify.com/v1/audio-analysis/22INV92iL1i9gg0pJOoMCN,226987,4
87,0.626,0.799,4,-5.188,0,0.0796,0.11,3.71e-05,0.0843,0.431,74.01,audio_features,02KNB1V8XLUnNrBbhhbaJ5,spotify:track:02KNB1V8XLUnNrBbhhbaJ5,https://api.spotify.com/v1/tracks/02KNB1V8XLUnNrBbhhbaJ5,https://api.spotify.com/v1/audio-analysis/02KNB1V8XLUnNrBbhhbaJ5,160245,4
88,0.613,0.614,1,-7.235,1,0.0439,0.0143,0.0,0.094,0.198,93.984,audio_features,3f1ChZHm6v4KdUaEW5y5qd,spotify:track:3f1ChZHm6v4KdUaEW5y5qd,https://api.spotify.com/v1/tracks/3f1ChZHm6v4KdUaEW5y5qd,https://api.spotify.com/v1/audio-analysis/3f1ChZHm6v4KdUaEW5y5qd,224813,4
89,0.827,0.447,4,-9.06,0,0.0735,0.722,0.0,0.278,0.381,109.925,audio_features,19FnL4NWyOG0KiZofHG73V,spotify:track:19FnL4NWyOG0KiZofHG73V,https://api.spotify.com/v1/tracks/19FnL4NWyOG0KiZofHG73V,https://api.spotify.com/v1/audio-analysis/19FnL4NWyOG0KiZofHG73V,213667,4
90,0.558,0.725,1,-6.229,0,0.0992,0.175,0.000166,0.18,0.473,150.885,audio_features,5Ef3pvRvBdDHGfgRPF7bhs,spotify:track:5Ef3pvRvBdDHGfgRPF7bhs,https://api.spotify.com/v1/tracks/5Ef3pvRvBdDHGfgRPF7bhs,https://api.spotify.com/v1/audio-analysis/5Ef3pvRvBdDHGfgRPF7bhs,166410,4
91,0.533,0.817,1,-4.414,0,0.0302,0.0095,0.0,0.0766,0.391,157.895,audio_features,3WCyRvTwRX3Pikdcr2U1OR,spotify:track:3WCyRvTwRX3Pikdcr2U1OR,https://api.spotify.com/v1/tracks/3WCyRvTwRX3Pikdcr2U1OR,https://api.spotify.com/v1/audio-analysis/3WCyRvTwRX3Pikdcr2U1OR,162055,4
92,0.771,0.477,2,-6.993,1,0.0418,0.579,0.0,0.105,0.416,150.003,audio_features,55QuVLU2eUoyhQNX85SdpI,spotify:track:55QuVLU2eUoyhQNX85SdpI,https://api.spotify.com/v1/tracks/55QuVLU2eUoyhQNX85SdpI,https://api.spotify.com/v1/audio-analysis/55QuVLU2eUoyhQNX85SdpI,150626,4
93,0.481,0.507,10,-12.608,0,0.059,0.892,9.44e-05,0.141,0.432,93.313,audio_features,1HWgcFyZ4wKia83CDGWH4N,spotify:track:1HWgcFyZ4wKia83CDGWH4N,https://api.spotify.com/v1/tracks/1HWgcFyZ4wKia83CDGWH4N,https://api.spotify.com/v1/audio-analysis/1HWgcFyZ4wKia83CDGWH4N,159408,4
94,0.592,0.609,3,-7.306,0,0.367,0.564,0.0,0.0771,0.136,158.054,audio_features,6B2zpKDnmfPlAVxXdiYRGj,spotify:track:6B2zpKDnmfPlAVxXdiYRGj,https://api.spotify.com/v1/tracks/6B2zpKDnmfPlAVxXdiYRGj,https://api.spotify.com/v1/audio-analysis/6B2zpKDnmfPlAVxXdiYRGj,194435,4
95,0.785,0.446,7,-7.243,1,0.218,0.42,1.51e-06,0.148,0.618,79.063,audio_features,0ifPaPuwOWVNxMaEKJL1to,spotify:track:0ifPaPuwOWVNxMaEKJL1to,https://api.spotify.com/v1/tracks/0ifPaPuwOWVNxMaEKJL1to,https://api.spotify.com/v1/audio-analysis/0ifPaPuwOWVNxMaEKJL1to,197840,4
96,0.814,0.711,10,-6.44,1,0.0987,0.377,0.0,0.319,0.907,140.163,audio_features,5tHpWIBg2HIsTECsokcd4E,spotify:track:5tHpWIBg2HIsTECsokcd4E,https://api.spotify.com/v1/tracks/5tHpWIBg2HIsTECsokcd4E,https://api.spotify.com/v1/audio-analysis/5tHpWIBg2HIsTECsokcd4E,143571,4
97,0.701,0.669,6,-6.182,1,0.0423,0.175,0.0,0.104,0.584,149.967,audio_features,4FGl5XDCrkbS4KcvpTIiKK,spotify:track:4FGl5XDCrkbS4KcvpTIiKK,https://api.spotify.com/v1/tracks/4FGl5XDCrkbS4KcvpTIiKK,https://api.spotify.com/v1/audio-analysis/4FGl5XDCrkbS4KcvpTIiKK,173469,4
98,0.724,0.269,5,-15.465,1,0.0456,0.388,0.0,0.0808,0.866,86.042,audio_features,6HeCk6yewXH7WO4D93eub9,spotify:track:6HeCk6yewXH7WO4D93eub9,https://api.spotify.com/v1/tracks/6HeCk6yewXH7WO4D93eub9,https://api.spotify.com/v1/audio-analysis/6HeCk6yewXH7WO4D93eub9,233023,4
99,0.6,0.723,6,-4.928,0,0.158,0.109,0.0,0.167,0.463,149.881,audio_features,27BBfeJZBFlZ60Sgx7iOgL,spotify:track:27BBfeJZBFlZ60Sgx7iOgL,https://api.spotify.com/v1/tracks/27BBfeJZBFlZ60Sgx7iOgL,https://api.spotify.com/v1/audio-analysis/27BBfeJZBFlZ60Sgx7iOgL,195268,4
0,0.797,0.533,0,-9.74,0,0.0412,0.0172,0.000152,0.103,0.329,131.036,audio_features,7AQim7LbvFVZJE3O8TYgf2,spotify:track:7AQim7LbvFVZJE3O8TYgf2,https://api.spotify.com/v1/tracks/7AQim7LbvFVZJE3O8TYgf2,https://api.spotify.com/v1/audio-analysis/7AQim7LbvFVZJE3O8TYgf2,146520,4
1,0.792,0.512,2,-6.875,1,0.0408,0.13,8.82e-05,0.14,0.11,113.978,audio_features,23GLgk0r6rKVCic7cCFArg,spotify:track:23GLgk0r6rKVCic7cCFArg,https://api.spotify.com/v1/tracks/23GLgk0r6rKVCic7cCFArg,https://api.spotify.com/v1/audio-analysis/23GLgk0r6rKVCic7cCFArg,168490,4
2,0.701,0.687,10,-6.787,1,0.144,0.0904,0.0,0.121,0.382,158.008,audio_features,6v6Uz0WRESNjUnOjGzKamp,spotify:track:6v6Uz0WRESNjUnOjGzKamp,https://api.spotify.com/v1/tracks/6v6Uz0WRESNjUnOjGzKamp,https://api.spotify.com/v1/audio-analysis/6v6Uz0WRESNjUnOjGzKamp,173165,4
3,0.684,0.622,6,-6.523,1,0.117,0.66,0.0,0.107,0.335,142.05,audio_features,6GyNzLfyPlqOanu8S31vaH,spotify:track:6GyNzLfyPlqOanu8S31vaH,https://api.spotify.com/v1/tracks/6GyNzLfyPlqOanu8S31vaH,https://api.spotify.com/v1/audio-analysis/6GyNzLfyPlqOanu8S31vaH,154739,4
4,0.546,0.822,7,-4.483,1,0.151,0.0145,0.0,0.742,0.615,150.06,audio_features,6VrCmhRBFnuGKmtNfk4jDs,spotify:track:6VrCmhRBFnuGKmtNfk4jDs,https://api.spotify.com/v1/tracks/6VrCmhRBFnuGKmtNfk4jDs,https://api.spotify.com/v1/audio-analysis/6VrCmhRBFnuGKmtNfk4jDs,177600,4
5,0.638,0.602,8,-4.607,1,0.0254,0.566,0.0,0.217,0.376,109.967,audio_features,16ZHjPPoTEJ5TXPydW3zLR,spotify:track:16ZHjPPoTEJ5TXPydW3zLR,https://api.spotify.com/v1/tracks/16ZHjPPoTEJ5TXPydW3zLR,https://api.spotify.com/v1/audio-analysis/16ZHjPPoTEJ5TXPydW3zLR,168507,4
6,0.748,0.492,11,-8.584,1,0.0498,0.151,0.0,0.146,0.483,145.097,audio_features,0DILU9jjSTnCv1dcbUH3ib,spotify:track:0DILU9jjSTnCv1dcbUH3ib,https://api.spotify.com/v1/tracks/0DILU9jjSTnCv1dcbUH3ib,https://api.spotify.com/v1/audio-analysis/0DILU9jjSTnCv1dcbUH3ib,144000,4
7,0.63,0.446,1,-8.9,1,0.0351,0.337,0.0,0.166,0.177,143.078,audio_features,4h5N4KyWZMtpeH9vhXSXjd,spotify:track:4h5N4KyWZMtpeH9vhXSXjd,https://api.spotify.com/v1/tracks/4h5N4KyWZMtpeH9vhXSXjd,https://api.spotify.com/v1/audio-analysis/4h5N4KyWZMtpeH9vhXSXjd,202193,4
8,0.634,0.378,5,-10.568,0,0.0572,0.879,0.000336,0.0855,0.235,138.045,audio_features,54dQrW1GIFRxDAsXkSoOyT,spotify:track:54dQrW1GIFRxDAsXkSoOyT,https://api.spotify.com/v1/tracks/54dQrW1GIFRxDAsXkSoOyT,https://api.spotify.com/v1/audio-analysis/54dQrW1GIFRxDAsXkSoOyT,175571,4
9,0.688,0.456,7,-9.682,1,0.0433,0.392,0.0,0.0925,0.779,140.076,audio_features,02I7vfIFTFBd3TlysvBUqv,spotify:track:02I7vfIFTFBd3TlysvBUqv,https://api.spotify.com/v1/tracks/02I7vfIFTFBd3TlysvBUqv,https://api.spotify.com/v1/audio-analysis/02I7vfIFTFBd3TlysvBUqv,183429,4
10,0.534,0.583,2,-8.672,1,0.0288,0.0262,0.0,0.421,0.145,105.997,audio_features,0S0vWvyZ6Rc79TXkWxT9QA,spotify:track:0S0vWvyZ6Rc79TXkWxT9QA,https://api.spotify.com/v1/tracks/0S0vWvyZ6Rc79TXkWxT9QA,https://api.spotify.com/v1/audio-analysis/0S0vWvyZ6Rc79TXkWxT9QA,231547,4
11,0.734,0.596,6,-10.023,0,0.324,0.118,0.0,0.107,0.317,98.024,audio_features,1Zv2jT7iZu98Feqpzhn0nd,spotify:track:1Zv2jT7iZu98Feqpzhn0nd,https://api.spotify.com/v1/tracks/1Zv2jT7iZu98Feqpzhn0nd,https://api.spotify.com/v1/audio-analysis/1Zv2jT7iZu98Feqpzhn0nd,159171,4
12,0.871,0.525,7,-4.957,1,0.0512,0.297,0.0,0.184,0.547,115.01,audio_features,7j0He3HOaCTWLG7IRQr33p,spotify:track:7j0He3HOaCTWLG7IRQr33p,https://api.spotify.com/v1/tracks/7j0He3HOaCTWLG7IRQr33p,https://api.spotify.com/v1/audio-analysis/7j0He3HOaCTWLG7IRQr33p,158719,4
13,0.217,0.89,6,-4.273,1,0.0617,3.44e-05,0.0,0.13,0.111,143.979,audio_features,0SQS6U9RfjA4Nph4JcMpU8,spotify:track:0SQS6U9RfjA4Nph4JcMpU8,https://api.spotify.com/v1/tracks/0SQS6U9RfjA4Nph4JcMpU8,https://api.spotify.com/v1/audio-analysis/0SQS6U9RfjA4Nph4JcMpU8,205277,5
14,0.351,0.852,11,-5.104,0,0.343,0.00462,0.0,0.451,0.556,162.005,audio_features,1FIv5SzIBWmCF5Xmt8N6BD,spotify:track:1FIv5SzIBWmCF5Xmt8N6BD,https://api.spotify.com/v1/tracks/1FIv5SzIBWmCF5Xmt8N6BD,https://api.spotify.com/v1/audio-analysis/1FIv5SzIBWmCF5Xmt8N6BD,155611,4
15,0.74,0.613,8,-4.88,1,0.145,0.258,0.00372,0.123,0.473,75.023,audio_features,3ee8Jmje8o58CHK66QrVC2,spotify:track:3ee8Jmje8o58CHK66QrVC2,https://api.spotify.com/v1/tracks/3ee8Jmje8o58CHK66QrVC2,https://api.spotify.com/v1/audio-analysis/3ee8Jmje8o58CHK66QrVC2,166606,4
16,0.712,0.668,4,-8.526,0,0.0386,0.0501,0.0,0.253,0.217,86.018,audio_features,5A5I22otsloR7rmsiIq0R8,spotify:track:5A5I22otsloR7rmsiIq0R8,https://api.spotify.com/v1/tracks/5A5I22otsloR7rmsiIq0R8,https://api.spotify.com/v1/audio-analysis/5A5I22otsloR7rmsiIq0R8,123587,4
17,0.903,0.643,10,-5.669,0,0.0929,0.197,0.0,0.111,0.224,110.003,audio_features,5sqYbITLDDODlliFFgkITW,spotify:track:5sqYbITLDDODlliFFgkITW,https://api.spotify.com/v1/tracks/5sqYbITLDDODlliFFgkITW,https://api.spotify.com/v1/audio-analysis/5sqYbITLDDODlliFFgkITW,106971,4
18,0.644,0.595,6,-5.824,0,0.0371,0.472,0.0,0.125,0.31,82.561,audio_features,5IrC1UAnYw3SyfV9ER03ON,spotify:track:5IrC1UAnYw3SyfV9ER03ON,https://api.spotify.com/v1/tracks/5IrC1UAnYw3SyfV9ER03ON,https://api.spotify.com/v1/audio-analysis/5IrC1UAnYw3SyfV9ER03ON,156730,4
19,0.634,0.663,10,-7.993,1,0.0332,0.298,0.0,0.15,0.848,154.043,audio_features,5KeeYJwyjXzCxtfKYqSNNw,spotify:track:5KeeYJwyjXzCxtfKYqSNNw,https://api.spotify.com/v1/tracks/5KeeYJwyjXzCxtfKYqSNNw,https://api.spotify.com/v1/audio-analysis/5KeeYJwyjXzCxtfKYqSNNw,190433,4
20,0.707,0.334,1,-15.185,1,0.0907,0.628,0.135,0.157,0.103,127.973,audio_features,0sFqD0Mxcv3QLVyrWEddJ0,spotify:track:0sFqD0Mxcv3QLVyrWEddJ0,https://api.spotify.com/v1/tracks/0sFqD0Mxcv3QLVyrWEddJ0,https://api.spotify.com/v1/audio-analysis/0sFqD0Mxcv3QLVyrWEddJ0,158932,4
21,0.669,0.574,4,-6.442,0,0.0286,0.0175,0.00294,0.146,0.273,120.013,audio_features,4jvjzW7Hm0yK4LvvE0Paz9,spotify:track:4jvjzW7Hm0yK4LvvE0Paz9,https://api.spotify.com/v1/tracks/4jvjzW7Hm0yK4LvvE0Paz9,https://api.spotify.com/v1/audio-analysis/4jvjzW7Hm0yK4LvvE0Paz9,196400,4
22,0.542,0.739,7,-4.857,1,0.0395,0.00445,0.0,0.306,0.338,156.074,audio_features,0CmoisdB4maBgLV5MajnL4,spotify:track:0CmoisdB4maBgLV5MajnL4,https://api.spotify.com/v1/tracks/0CmoisdB4maBgLV5MajnL4,https://api.spotify.com/v1/audio-analysis/0CmoisdB4maBgLV5MajnL4,153764,4
23,0.613,0.719,9,-7.312,0,0.0376,0.119,0.0,0.112,0.613,129.946,audio_features,4aPzU7jCuoBibw6zGuzRdq,spotify:track:4aPzU7jCuoBibw6zGuzRdq,https://api.spotify.com/v1/tracks/4aPzU7jCuoBibw6zGuzRdq,https://api.spotify.com/v1/audio-analysis/4aPzU7jCuoBibw6zGuzRdq,194811,4
24,0.691,0.435,4,-7.65,0,0.0761,0.393,0.0,0.129,0.273,144.038,audio_features,6ojH8y0rDpVoV1sA3IRB7I,spotify:track:6ojH8y0rDpVoV1sA3IRB7I,https://api.spotify.com/v1/tracks/6ojH8y0rDpVoV1sA3IRB7I,https://api.spotify.com/v1/audio-analysis/6ojH8y0rDpVoV1sA3IRB7I,150480,4
25,0.713,0.47,9,-8.698,1,0.0864,0.606,1.35e-05,0.306,0.0825,84.518,audio_features,5Kjz86OFAoN6D4kF1BTSEc,spotify:track:5Kjz86OFAoN6D4kF1BTSEc,https://api.spotify.com/v1/tracks/5Kjz86OFAoN6D4kF1BTSEc,https://api.spotify.com/v1/audio-analysis/5Kjz86OFAoN6D4kF1BTSEc,187587,4
26,0.624,0.656,2,-5.161,1,0.0388,0.00882,0.0,0.122,0.253,135.001,audio_features,5GWAraPLRsJ5EFMzqo0C3g,spotify:track:5GWAraPLRsJ5EFMzqo0C3g,https://api.spotify.com/v1/tracks/5GWAraPLRsJ5EFMzqo0C3g,https://api.spotify.com/v1/audio-analysis/5GWAraPLRsJ5EFMzqo0C3g,202867,4
27,0.596,0.785,10,-6.896,1,0.0455,0.0192,0.0,0.125,0.411,168.037,audio_features,4I2OzZX4LjwlTOVGACuyFr,spotify:track:4I2OzZX4LjwlTOVGACuyFr,https://api.spotify.com/v1/tracks/4I2OzZX4LjwlTOVGACuyFr,https://api.spotify.com/v1/audio-analysis/4I2OzZX4LjwlTOVGACuyFr,217143,4
28,0.7,0.748,1,-7.764,1,0.0508,0.0483,1.21e-06,0.111,0.16,130.012,audio_features,2Hb0xOroIPtuunNoCwKtmt,spotify:track:2Hb0xOroIPtuunNoCwKtmt,https://api.spotify.com/v1/tracks/2Hb0xOroIPtuunNoCwKtmt,https://api.spotify.com/v1/audio-analysis/2Hb0xOroIPtuunNoCwKtmt,238154,4
29,0.748,0.648,10,-6.445,0,0.0816,0.484,0.0,0.126,0.726,139.952,audio_features,7iHHxY2NLlJRAmlAmC4ahQ,spotify:track:7iHHxY2NLlJRAmlAmC4ahQ,https://api.spotify.com/v1/tracks/7iHHxY2NLlJRAmlAmC4ahQ,https://api.spotify.com/v1/audio-analysis/7iHHxY2NLlJRAmlAmC4ahQ,123560,4
30,0.613,0.339,5,-14.908,0,0.135,0.678,0.0,0.166,0.292,106.582,audio_features,7uHRKSQ9WIlBBuBY7BHcbq,spotify:track:7uHRKSQ9WIlBBuBY7BHcbq,https://api.spotify.com/v1/tracks/7uHRKSQ9WIlBBuBY7BHcbq,https://api.spotify.com/v1/audio-analysis/7uHRKSQ9WIlBBuBY7BHcbq,108696,5
31,0.678,0.672,0,-5.688,1,0.0302,0.00959,0.0,0.0868,0.625,136.933,audio_features,2Yr2BzqNDpIh0YQcnFqM09,spotify:track:2Yr2BzqNDpIh0YQcnFqM09,https://api.spotify.com/v1/tracks/2Yr2BzqNDpIh0YQcnFqM09,https://api.spotify.com/v1/audio-analysis/2Yr2BzqNDpIh0YQcnFqM09,155993,4
