,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0,0.71,0.47,1,-9.33,0,0.142,0.154,0.0,0.643,0.581,80.027,audio_features,00GOPLxW4PGQuUYdPJh8K1,spotify:track:00GOPLxW4PGQuUYdPJh8K1,https://api.spotify.com/v1/tracks/00GOPLxW4PGQuUYdPJh8K1,https://api.spotify.com/v1/audio-analysis/00GOPLxW4PGQuUYdPJh8K1,180675,4
1,0.554,0.899,8,-4.573,1,0.408,0.0521,0.0,0.0568,0.552,171.966,audio_features,00QyLmjxaSEE8qIZQjBXBj,spotify:track:00QyLmjxaSEE8qIZQjBXBj,https://api.spotify.com/v1/tracks/00QyLmjxaSEE8qIZQjBXBj,https://api.spotify.com/v1/audio-analysis/00QyLmjxaSEE8qIZQjBXBj,227893,4
2,0.65,0.893,11,-3.34,0,0.0426,0.013,0.00384,0.0898,0.246,115.005,audio_features,00V7a8gzdZQgvulLe3MDe3,spotify:track:00V7a8gzdZQgvulLe3MDe3,https://api.spotify.com/v1/tracks/00V7a8gzdZQgvulLe3MDe3,https://api.spotify.com/v1/audio-analysis/00V7a8gzdZQgvulLe3MDe3,259773,4
3,0.899,0.509,9,-8.04,1,0.387,0.00157,0.0,0.0573,0.599,150.001,audio_features,00ko9WaS4jOX1kEk3gvHjf,spotify:track:00ko9WaS4jOX1kEk3gvHjf,https://api.spotify.com/v1/tracks/00ko9WaS4jOX1kEk3gvHjf,https://api.spotify.com/v1/audio-analysis/00ko9WaS4jOX1kEk3gvHjf,225924,4
4,0.357,0.653,9,-5.554,1,0.0654,0.0828,0.0,0.0844,0.522,176.647,audio_features,00qOE7OjRl0BpYiCiweZB2,spotify:track:00qOE7OjRl0BpYiCiweZB2,https://api.spotify.com/v1/tracks/00qOE7OjRl0BpYiCiweZB2,https://api.spotify.com/v1/audio-analysis/00qOE7OjRl0BpYiCiweZB2,259800,4
5,0.64,0.841,1,-2.426,0,0.0466,0.153,0.0,0.0457,0.0471,121.075,audio_features,014V6u9VubefjaPPl1QkTJ,spotify:track:014V6u9VubefjaPPl1QkTJ,https://api.spotify.com/v1/tracks/014V6u9VubefjaPPl1QkTJ,https://api.spotify.com/v1/audio-analysis/014V6u9VubefjaPPl1QkTJ,282546,4
6,0.866,0.51,10,-6.254,1,0.256,0.0146,0.0,0.107,0.171,106.949,audio_features,015jLlgBeSkl3CApWJhlv7,spotify:track:015jLlgBeSkl3CApWJhlv7,https://api.spotify.com/v1/tracks/015jLlgBeSkl3CApWJhlv7,https://api.spotify.com/v1/audio-analysis/015jLlgBeSkl3CApWJhlv7,234640,4
7,0.73,0.729,4,-3.434,0,0.0883,0.167,1.39e-06,0.349,0.467,113.013,audio_features,017PF4Q3l4DBUiWoXk4OWT,spotify:track:017PF4Q3l4DBUiWoXk4OWT,https://api.spotify.com/v1/tracks/017PF4Q3l4DBUiWoXk4OWT,https://api.spotify.com/v1/audio-analysis/017PF4Q3l4DBUiWoXk4OWT,221820,4
8,0.767,0.688,1,-7.123,0,0.0955,0.00134,0.012,0.141,0.839,123.996,audio_features,01Q0I9mTmlvrsnlJmzXIVH,spotify:track:01Q0I9mTmlvrsnlJmzXIVH,https://api.spotify.com/v1/tracks/01Q0I9mTmlvrsnlJmzXIVH,https://api.spotify.com/v1/audio-analysis/01Q0I9mTmlvrsnlJmzXIVH,210968,4
9,0.322,0.0121,5,-31.994,1,0.0491,0.993,0.927,0.127,0.118,112.464,audio_features,01T3AjynqSMVfiAQCAfrKJ,spotify:track:01T3AjynqSMVfiAQCAfrKJ,https://api.spotify.com/v1/tracks/01T3AjynqSMVfiAQCAfrKJ,https://api.spotify.com/v1/audio-analysis/01T3AjynqSMVfiAQCAfrKJ,160897,4
10,0.771,0.832,9,-3.588,0,0.0427,0.0232,0.00824,0.136,0.777,125.026,audio_features,01vDjcEmCLMqIskxAwLGoX,spotify:track:01vDjcEmCLMqIskxAwLGoX,https://api.spotify.com/v1/tracks/01vDjcEmCLMqIskxAwLGoX,https://api.spotify.com/v1/audio-analysis/01vDjcEmCLMqIskxAwLGoX,188280,4
11,0.637,0.862,10,-4.343,0,0.191,0.293,0.0,0.217,0.573,82.019,audio_features,01xhMrdCefADl7HSttJaf7,spotify:track:01xhMrdCefADl7HSttJaf7,https://api.spotify.com/v1/tracks/01xhMrdCefADl7HSttJaf7,https://api.spotify.com/v1/audio-analysis/01xhMrdCefADl7HSttJaf7,251707,4
12,0.931,0.667,6,-7.043,0,0.318,0.0144,0.0,0.15,0.667,142.039,audio_features,021lWIHJrURZrmvYQ1xcM8,spotify:track:021lWIHJrURZrmvYQ1xcM8,https://api.spotify.com/v1/tracks/021lWIHJrURZrmvYQ1xcM8,https://api.spotify.com/v1/audio-analysis/021lWIHJrURZrmvYQ1xcM8,207739,4
13,0.653,0.631,9,-11.334,1,0.0461,0.299,0.00265,0.0627,0.516,156.32,audio_features,02DurCgOvDdX0uKEjqcl3W,spotify:track:02DurCgOvDdX0uKEjqcl3W,https://api.spotify.com/v1/tracks/02DurCgOvDdX0uKEjqcl3W,https://api.spotify.com/v1/audio-analysis/02DurCgOvDdX0uKEjqcl3W,381627,4
14,0.661,0.819,10,-8.44,0,0.0394,0.00177,0.0103,0.316,0.192,125.986,audio_features,02M1cmKrLsEfkqSJnm19ov,spotify:track:02M1cmKrLsEfkqSJnm19ov,https://api.spotify.com/v1/tracks/02M1cmKrLsEfkqSJnm19ov,https://api.spotify.com/v1/audio-analysis/02M1cmKrLsEfkqSJnm19ov,221663,4
15,0.672,0.893,8,-5.108,1,0.0478,0.03,0.000287,0.269,0.766,112.507,audio_features,02Py0dBvpAljwEdRfp1llN,spotify:track:02Py0dBvpAljwEdRfp1llN,https://api.spotify.com/v1/tracks/02Py0dBvpAljwEdRfp1llN,https://api.spotify.com/v1/audio-analysis/02Py0dBvpAljwEdRfp1llN,225107,4
16,0.734,0.652,10,-7.664,1,0.0505,0.455,0.0,0.1,0.742,122.043,audio_features,02U4qVdEVD7T9eiPh7PPM4,spotify:track:02U4qVdEVD7T9eiPh7PPM4,https://api.spotify.com/v1/tracks/02U4qVdEVD7T9eiPh7PPM4,https://api.spotify.com/v1/audio-analysis/02U4qVdEVD7T9eiPh7PPM4,168197,4
17,0.433,0.267,7,-10.419,1,0.0469,0.681,0.0,0.0811,0.255,93.072,audio_features,02VOS5QRFc6i1XQVROAeDi,spotify:track:02VOS5QRFc6i1XQVROAeDi,https://api.spotify.com/v1/tracks/02VOS5QRFc6i1XQVROAeDi,https://api.spotify.com/v1/audio-analysis/02VOS5QRFc6i1XQVROAeDi,196365,4
18,0.769,0.766,2,-5.697,1,0.0307,0.0899,0.483,0.0868,0.435,120.023,audio_features,02WREPaxGAP4Mtlb4Txykd,spotify:track:02WREPaxGAP4Mtlb4Txykd,https://api.spotify.com/v1/tracks/02WREPaxGAP4Mtlb4Txykd,https://api.spotify.com/v1/audio-analysis/02WREPaxGAP4Mtlb4Txykd,249933,4
19,0.733,0.859,9,-5.03,0,0.033,0.479,0.0645,0.105,0.52,124.948,audio_features,02itaCXOdC54J0ISjqqFAp,spotify:track:02itaCXOdC54J0ISjqqFAp,https://api.spotify.com/v1/tracks/02itaCXOdC54J0ISjqqFAp,https://api.spotify.com/v1/audio-analysis/02itaCXOdC54J0ISjqqFAp,147840,4
20,0.673,0.464,10,-6.864,0,0.201,0.0933,0.0,0.21,0.762,171.043,audio_features,02pf9lLM8Nb8l4u4ts1GWb,spotify:track:02pf9lLM8Nb8l4u4ts1GWb,https://api.spotify.com/v1/tracks/02pf9lLM8Nb8l4u4ts1GWb,https://api.spotify.com/v1/audio-analysis/02pf9lLM8Nb8l4u4ts1GWb,235600,4
21,0.638,0.885,11,-4.353,0,0.259,0.666,9.89e-05,0.155,0.436,149.929,audio_features,0332p5aiaQ6vyomilcGSy4,spotify:track:0332p5aiaQ6vyomilcGSy4,https://api.spotify.com/v1/tracks/0332p5aiaQ6vyomilcGSy4,https://api.spotify.com/v1/audio-analysis/0332p5aiaQ6vyomilcGSy4,287573,4
22,0.738,0.776,1,-4.808,1,0.0392,0.0234,0.0018,0.0775,0.608,127.984,audio_features,0385HqYimoTQaHZP17KwG1,spotify:track:0385HqYimoTQaHZP17KwG1,https://api.spotify.com/v1/tracks/0385HqYimoTQaHZP17KwG1,https://api.spotify.com/v1/audio-analysis/0385HqYimoTQaHZP17KwG1,215520,4
23,0.554,0.938,11,-4.901,0,0.0532,0.000176,2.9e-06,0.147,0.4,96.5,audio_features,03HyPRDdAwvkovBE6XubBC,spotify:track:03HyPRDdAwvkovBE6XubBC,https://api.spotify.com/v1/tracks/03HyPRDdAwvkovBE6XubBC,https://api.spotify.com/v1/audio-analysis/03HyPRDdAwvkovBE6XubBC,209703,4
24,0.721,0.804,2,-5.009,1,0.0396,0.204,0.000222,0.35,0.787,125.033,audio_features,03KPglpx7HItRxj8KT5uqA,spotify:track:03KPglpx7HItRxj8KT5uqA,https://api.spotify.com/v1/tracks/03KPglpx7HItRxj8KT5uqA,https://api.spotify.com/v1/audio-analysis/03KPglpx7HItRxj8KT5uqA,147840,4
25,0.429,0.43,2,-11.373,1,0.165,0.338,1.18e-05,0.138,0.125,174.983,audio_features,03L2AoiRbWhvt7BDMx1jUB,spotify:track:03L2AoiRbWhvt7BDMx1jUB,https://api.spotify.com/v1/tracks/03L2AoiRbWhvt7BDMx1jUB,https://api.spotify.com/v1/audio-analysis/03L2AoiRbWhvt7BDMx1jUB,297373,4
26,0.73,0.648,5,-5.867,1,0.111,0.487,3.1e-05,0.0843,0.493,100.156,audio_features,03MG0l3WB6a9dJkXqnhGl8,spotify:track:03MG0l3WB6a9dJkXqnhGl8,https://api.spotify.com/v1/tracks/03MG0l3WB6a9dJkXqnhGl8,https://api.spotify.com/v1/audio-analysis/03MG0l3WB6a9dJkXqnhGl8,180296,4
27,0.701,0.878,2,-4.12,1,0.0681,0.012,0.0,0.0473,0.889,113.994,audio_features,03PCwlvQAMDx45JR3LvECo,spotify:track:03PCwlvQAMDx45JR3LvECo,https://api.spotify.com/v1/tracks/03PCwlvQAMDx45JR3LvECo,https://api.spotify.com/v1/audio-analysis/03PCwlvQAMDx45JR3LvECo,191173,4
28,0.879,0.514,2,-5.38,0,0.0469,0.266,3.25e-05,0.0585,0.397,122.976,audio_features,03RB6sqBAJj0uulnLkyjtG,spotify:track:03RB6sqBAJj0uulnLkyjtG,https://api.spotify.com/v1/tracks/03RB6sqBAJj0uulnLkyjtG,https://api.spotify.com/v1/audio-analysis/03RB6sqBAJj0uulnLkyjtG,136585,4
29,0.435,0.031,8,-25.814,1,0.0373,0.991,0.954,0.0997,0.197,110.152,audio_features,03VbBcRhqaoH04MMlxlGIC,spotify:track:03VbBcRhqaoH04MMlxlGIC,https://api.spotify.com/v1/tracks/03VbBcRhqaoH04MMlxlGIC,https://api.spotify.com/v1/audio-analysis/03VbBcRhqaoH04MMlxlGIC,142719,4
30,0.581,0.652,11,-5.039,0,0.0496,0.439,0.0,0.351,0.358,90.634,audio_features,03j354P848KtNU2FVSwkDG,spotify:track:03j354P848KtNU2FVSwkDG,https://api.spotify.com/v1/tracks/03j354P848KtNU2FVSwkDG,https://api.spotify.com/v1/audio-analysis/03j354P848KtNU2FVSwkDG,223373,4
31,0.654,0.851,4,-3.516,1,0.0478,0.119,0.0,0.31,0.695,124.037,audio_features,03oindyHdbAcUi7Pig4cEv,spotify:track:03oindyHdbAcUi7Pig4cEv,https://api.spotify.com/v1/tracks/03oindyHdbAcUi7Pig4cEv,https://api.spotify.com/v1/audio-analysis/03oindyHdbAcUi7Pig4cEv,175161,4
32,0.76,0.595,1,-6.366,1,0.0391,0.00544,0.0,0.241,0.361,131.497,audio_features,03tqyYWC9Um2ZqU0ZN849H,spotify:track:03tqyYWC9Um2ZqU0ZN849H,https://api.spotify.com/v1/tracks/03tqyYWC9Um2ZqU0ZN849H,https://api.spotify.com/v1/audio-analysis/03tqyYWC9Um2ZqU0ZN849H,263773,4
33,0.492,0.26,9,-17.341,0,0.0921,0.646,0.00178,0.0705,0.312,111.519,audio_features,047fCsbO4NdmwCBn8pcUXl,spotify:track:047fCsbO4NdmwCBn8pcUXl,https://api.spotify.com/v1/tracks/047fCsbO4NdmwCBn8pcUXl,https://api.spotify.com/v1/audio-analysis/047fCsbO4NdmwCBn8pcUXl,347227,5
34,0.595,0.662,11,-6.858,0,0.0362,0.0178,0.0,0.0804,0.417,96.053,audio_features,04CttTezSnv71USiiG9mIo,spotify:track:04CttTezSnv71USiiG9mIo,https://api.spotify.com/v1/tracks/04CttTezSnv71USiiG9mIo,https://api.spotify.com/v1/audio-analysis/04CttTezSnv71USiiG9mIo,218447,4
35,0.765,0.704,5,-4.589,0,0.127,0.0215,0.0,0.227,0.498,147.055,audio_features,04MLEeAMuV9IlHEsD8vF6A,spotify:track:04MLEeAMuV9IlHEsD8vF6A,https://api.spotify.com/v1/tracks/04MLEeAMuV9IlHEsD8vF6A,https://api.spotify.com/v1/audio-analysis/04MLEeAMuV9IlHEsD8vF6A,192172,4
36,0.26,0.719,5,-4.765,1,0.0364,0.048,0.0,0.454,0.419,159.072,audio_features,04VPp8rNmgrmbxxoSR36xq,spotify:track:04VPp8rNmgrmbxxoSR36xq,https://api.spotify.com/v1/tracks/04VPp8rNmgrmbxxoSR36xq,https://api.spotify.com/v1/audio-analysis/04VPp8rNmgrmbxxoSR36xq,322040,4
37,0.751,0.581,7,-4.541,1,0.0553,0.194,0.0,0.0982,0.334,108.967,audio_features,04amRUbvDaUMmE9U4Vs48E,spotify:track:04amRUbvDaUMmE9U4Vs48E,https://api.spotify.com/v1/tracks/04amRUbvDaUMmE9U4Vs48E,https://api.spotify.com/v1/audio-analysis/04amRUbvDaUMmE9U4Vs48E,162945,4
38,0.444,0.681,2,-5.299,0,0.0288,0.194,0.0,0.143,0.261,139.937,audio_features,04wfNcEn5fPqJvjyPWGfZi,spotify:track:04wfNcEn5fPqJvjyPWGfZi,https://api.spotify.com/v1/tracks/04wfNcEn5fPqJvjyPWGfZi,https://api.spotify.com/v1/audio-analysis/04wfNcEn5fPqJvjyPWGfZi,222133,4
39,0.591,0.702,7,-5.59,1,0.0289,0.225,0.0,0.414,0.501,104.003,audio_features,05CwHjIk71RXVU40boRMnR,spotify:track:05CwHjIk71RXVU40boRMnR,https://api.spotify.com/v1/tracks/05CwHjIk71RXVU40boRMnR,https://api.spotify.com/v1/audio-analysis/05CwHjIk71RXVU40boRMnR,217653,4
40,0.478,0.634,0,-6.092,1,0.0728,0.395,0.00889,0.599,0.121,180.185,audio_features,05IyD7K9Q4lgu8W4Xfi9Lx,spotify:track:05IyD7K9Q4lgu8W4Xfi9Lx,https://api.spotify.com/v1/tracks/05IyD7K9Q4lgu8W4Xfi9Lx,https://api.spotify.com/v1/audio-analysis/05IyD7K9Q4lgu8W4Xfi9Lx,196010,4
41,0.599,0.79,4,-3.58,1,0.043,0.00257,0.00181,0.312,0.961,103.783,audio_features,05NYcsjJwOYq4jIiKPVj9p,spotify:track:05NYcsjJwOYq4jIiKPVj9p,https://api.spotify.com/v1/tracks/05NYcsjJwOYq4jIiKPVj9p,https://api.spotify.com/v1/audio-analysis/05NYcsjJwOYq4jIiKPVj9p,188067,4
42,0.609,0.85,9,-4.037,0,0.0739,0.0405,0.0,0.0853,0.579,120.906,audio_features,05QSh6nyG3AEBVUTrJPgIk,spotify:track:05QSh6nyG3AEBVUTrJPgIk,https://api.spotify.com/v1/tracks/05QSh6nyG3AEBVUTrJPgIk,https://api.spotify.com/v1/audio-analysis/05QSh6nyG3AEBVUTrJPgIk,196634,4
43,0.543,0.766,0,-3.387,0,0.343,0.423,0.0,0.155,0.729,106.869,audio_features,05aZ9sAU1YXndHv0FMi9iW,spotify:track:05aZ9sAU1YXndHv0FMi9iW,https://api.spotify.com/v1/tracks/05aZ9sAU1YXndHv0FMi9iW,https://api.spotify.com/v1/audio-analysis/05aZ9sAU1YXndHv0FMi9iW,204805,3
44,0.315,0.891,9,-3.487,0,0.0568,0.000641,1.25e-06,0.41,0.119,126.022,audio_features,05jD96Nz4dxIQ6ov01oBZa,spotify:track:05jD96Nz4dxIQ6ov01oBZa,https://api.spotify.com/v1/tracks/05jD96Nz4dxIQ6ov01oBZa,https://api.spotify.com/v1/audio-analysis/05jD96Nz4dxIQ6ov01oBZa,158650,4
45,0.739,0.742,7,-4.586,1,0.0329,0.0227,1.39e-06,0.229,0.659,124.016,audio_features,05mAIVLkIWc2d1UBYZBCp8,spotify:track:05mAIVLkIWc2d1UBYZBCp8,https://api.spotify.com/v1/tracks/05mAIVLkIWc2d1UBYZBCp8,https://api.spotify.com/v1/audio-analysis/05mAIVLkIWc2d1UBYZBCp8,189000,4
46,0.831,0.577,1,-4.185,0,0.504,0.473,1.39e-06,0.152,0.407,157.969,audio_features,05oQCqMlB0VyTcFqo9TZSx,spotify:track:05oQCqMlB0VyTcFqo9TZSx,https://api.spotify.com/v1/tracks/05oQCqMlB0VyTcFqo9TZSx,https://api.spotify.com/v1/audio-analysis/05oQCqMlB0VyTcFqo9TZSx,190161,4
47,0.481,0.86,7,-4.158,0,0.131,0.0958,0.0,0.154,0.21,119.956,audio_features,05w2atLS1gnWcjCRWWLphI,spotify:track:05w2atLS1gnWcjCRWWLphI,https://api.spotify.com/v1/tracks/05w2atLS1gnWcjCRWWLphI,https://api.spotify.com/v1/audio-analysis/05w2atLS1gnWcjCRWWLphI,202200,4
48,0.75,0.906,0,-5.028,1,0.0477,0.0174,0.0,0.0551,0.562,135.96,audio_features,069VGijrAsQVSY9ihFv1Px,spotify:track:069VGijrAsQVSY9ihFv1Px,https://api.spotify.com/v1/tracks/069VGijrAsQVSY9ihFv1Px,https://api.spotify.com/v1/audio-analysis/069VGijrAsQVSY9ihFv1Px,314280,4
49,0.0,0.631,8,-12.291,1,0.0,0.991,0.00966,0.188,0.0,0.0,audio_features,06Dw1I7Zc20StI8riCsNxY,spotify:track:06Dw1I7Zc20StI8riCsNxY,https://api.spotify.com/v1/tracks/06Dw1I7Zc20StI8riCsNxY,https://api.spotify.com/v1/audio-analysis/06Dw1I7Zc20StI8riCsNxY,11933,0
50,0.527,0.322,3,-7.146,1,0.0484,0.833,0.0,0.0962,0.344,82.631,audio_features,06R0AVKrZM91OJf1ubm80d,spotify:track:06R0AVKrZM91OJf1ubm80d,https://api.spotify.com/v1/tracks/06R0AVKrZM91OJf1ubm80d,https://api.spotify.com/v1/audio-analysis/06R0AVKrZM91OJf1ubm80d,216413,5
51,0.397,0.172,6,-15.698,0,0.0445,0.841,6.78e-05,0.108,0.123,101.275,audio_features,06UZYUYbMqpaawLgoKwSw9,spotify:track:06UZYUYbMqpaawLgoKwSw9,https://api.spotify.com/v1/tracks/06UZYUYbMqpaawLgoKwSw9,https://api.spotify.com/v1/audio-analysis/06UZYUYbMqpaawLgoKwSw9,265120,4
52,0.687,0.861,5,-3.757,1,0.0451,0.000238,0.0161,0.26,0.377,100.015,audio_features,06cu3EF2msKUEy0kCaY8tR,spotify:track:06cu3EF2msKUEy0kCaY8tR,https://api.spotify.com/v1/tracks/06cu3EF2msKUEy0kCaY8tR,https://api.spotify.com/v1/audio-analysis/06cu3EF2msKUEy0kCaY8tR,215320,4
53,0.739,0.762,0,-5.633,1,0.0486,0.171,0.0,0.107,0.744,104.0,audio_features,06qKsOkkOeZzGyciSEuyJb,spotify:track:06qKsOkkOeZzGyciSEuyJb,https://api.spotify.com/v1/tracks/06qKsOkkOeZzGyciSEuyJb,https://api.spotify.com/v1/audio-analysis/06qKsOkkOeZzGyciSEuyJb,200893,4
54,0.809,0.575,8,-8.611,1,0.05,0.0167,0.458,0.0539,0.296,120.024,audio_features,07DL2yKR17hiRZba5PfVZN,spotify:track:07DL2yKR17hiRZba5PfVZN,https://api.spotify.com/v1/tracks/07DL2yKR17hiRZba5PfVZN,https://api.spotify.com/v1/audio-analysis/07DL2yKR17hiRZba5PfVZN,272000,4
55,0.665,0.778,5,-4.42,0,0.0494,0.151,0.0,0.137,0.852,119.974,audio_features,07F3PrhWq1rEgTfRuFSAxx,spotify:track:07F3PrhWq1rEgTfRuFSAxx,https://api.spotify.com/v1/tracks/07F3PrhWq1rEgTfRuFSAxx,https://api.spotify.com/v1/audio-analysis/07F3PrhWq1rEgTfRuFSAxx,226693,4
56,0.787,0.635,4,-8.282,0,0.153,0.0255,0.0,0.356,0.238,130.014,audio_features,07GilNHSfS5oicUgHgU7VG,spotify:track:07GilNHSfS5oicUgHgU7VG,https://api.spotify.com/v1/tracks/07GilNHSfS5oicUgHgU7VG,https://api.spotify.com/v1/audio-analysis/07GilNHSfS5oicUgHgU7VG,209413,4
57,0.675,0.864,1,-3.879,1,0.104,0.126,0.000486,0.209,0.863,140.018,audio_features,07GxCQfouMr15u5Zj7Gqs7,spotify:track:07GxCQfouMr15u5Zj7Gqs7,https://api.spotify.com/v1/tracks/07GxCQfouMr15u5Zj7Gqs7,https://api.spotify.com/v1/audio-analysis/07GxCQfouMr15u5Zj7Gqs7,259423,4
58,0.685,0.931,10,-5.011,0,0.0601,0.12,0.0109,0.0551,0.36,124.002,audio_features,07ROj6b3ebmFT98EgSMDpw,spotify:track:07ROj6b3ebmFT98EgSMDpw,https://api.spotify.com/v1/tracks/07ROj6b3ebmFT98EgSMDpw,https://api.spotify.com/v1/audio-analysis/07ROj6b3ebmFT98EgSMDpw,172258,4
59,0.547,0.894,5,-5.226,0,0.0734,0.00504,0.00503,0.109,0.55,124.045,audio_features,07SUu4df07BAIDZeYXhj2Q,spotify:track:07SUu4df07BAIDZeYXhj2Q,https://api.spotify.com/v1/tracks/07SUu4df07BAIDZeYXhj2Q,https://api.spotify.com/v1/audio-analysis/07SUu4df07BAIDZeYXhj2Q,239760,4
60,0.61,0.836,5,-4.455,1,0.0573,0.00374,0.0,0.358,0.657,126.059,audio_features,07WEDHF2YwVgYuBugi2ECO,spotify:track:07WEDHF2YwVgYuBugi2ECO,https://api.spotify.com/v1/tracks/07WEDHF2YwVgYuBugi2ECO,https://api.spotify.com/v1/audio-analysis/07WEDHF2YwVgYuBugi2ECO,181827,4
61,0.598,0.564,1,-3.89,0,0.0684,0.337,0.0,0.379,0.546,174.909,audio_features,07oiSjg6TiehyOS3pRJo0l,spotify:track:07oiSjg6TiehyOS3pRJo0l,https://api.spotify.com/v1/tracks/07oiSjg6TiehyOS3pRJo0l,https://api.spotify.com/v1/audio-analysis/07oiSjg6TiehyOS3pRJo0l,187561,4
62,0.831,0.47,1,-7.48,0,0.425,0.0371,0.0,0.144,0.339,75.474,audio_features,07pJdL0L9XDGW0HBj0rIS2,spotify:track:07pJdL0L9XDGW0HBj0rIS2,https://api.spotify.com/v1/tracks/07pJdL0L9XDGW0HBj0rIS2,https://api.spotify.com/v1/audio-analysis/07pJdL0L9XDGW0HBj0rIS2,242307,4
63,0.768,0.852,4,-6.215,1,0.038,0.214,7.36e-05,0.0723,0.867,128.373,audio_features,07q0QVgO56EorrSGHC48y3,spotify:track:07q0QVgO56EorrSGHC48y3,https://api.spotify.com/v1/tracks/07q0QVgO56EorrSGHC48y3,https://api.spotify.com/v1/audio-analysis/07q0QVgO56EorrSGHC48y3,271240,4
64,0.786,0.87,1,-3.875,0,0.0316,0.413,0.000494,0.0389,0.864,100.66,audio_features,0832Tptls5YicHPGgw7ssP,spotify:track:0832Tptls5YicHPGgw7ssP,https://api.spotify.com/v1/tracks/0832Tptls5YicHPGgw7ssP,https://api.spotify.com/v1/audio-analysis/0832Tptls5YicHPGgw7ssP,265173,4
65,0.766,0.682,1,-5.02,1,0.0419,0.0113,0.00016,0.104,0.833,127.966,audio_features,08Bfk5Y2S5fCxgxk371Eel,spotify:track:08Bfk5Y2S5fCxgxk371Eel,https://api.spotify.com/v1/tracks/08Bfk5Y2S5fCxgxk371Eel,https://api.spotify.com/v1/audio-analysis/08Bfk5Y2S5fCxgxk371Eel,243533,4
66,0.701,0.718,11,-5.499,0,0.0461,0.0317,0.0189,0.262,0.529,124.013,audio_features,08L9CqE2FlJcOe4kzr95Pz,spotify:track:08L9CqE2FlJcOe4kzr95Pz,https://api.spotify.com/v1/tracks/08L9CqE2FlJcOe4kzr95Pz,https://api.spotify.com/v1/audio-analysis/08L9CqE2FlJcOe4kzr95Pz,164671,4
67,0.743,0.849,4,-4.141,0,0.0625,0.0265,2.96e-06,0.257,0.564,123.988,audio_features,08PLAqCZjNbSWFApaxZbIR,spotify:track:08PLAqCZjNbSWFApaxZbIR,https://api.spotify.com/v1/tracks/08PLAqCZjNbSWFApaxZbIR,https://api.spotify.com/v1/audio-analysis/08PLAqCZjNbSWFApaxZbIR,167419,4
68,0.13,0.991,11,-3.126,1,0.0604,1.15e-05,0.00412,0.225,0.505,185.364,audio_features,08ZZqyOaZ4ntAmBY6A32qL,spotify:track:08ZZqyOaZ4ntAmBY6A32qL,https://api.spotify.com/v1/tracks/08ZZqyOaZ4ntAmBY6A32qL,https://api.spotify.com/v1/audio-analysis/08ZZqyOaZ4ntAmBY6A32qL,191332,4
69,0.626,0.88,9,-2.384,0,0.0504,0.205,0.0,0.128,0.534,95.079,audio_features,08bNPGLD8AhKpnnERrAc6G,spotify:track:08bNPGLD8AhKpnnERrAc6G,https://api.spotify.com/v1/tracks/08bNPGLD8AhKpnnERrAc6G,https://api.spotify.com/v1/audio-analysis/08bNPGLD8AhKpnnERrAc6G,202621,4
70,0.388,0.595,1,-9.799,1,0.0325,0.663,5.58e-05,0.178,0.596,190.043,audio_features,08cXy6KUizaAelYXtcew3w,spotify:track:08cXy6KUizaAelYXtcew3w,https://api.spotify.com/v1/tracks/08cXy6KUizaAelYXtcew3w,https://api.spotify.com/v1/audio-analysis/08cXy6KUizaAelYXtcew3w,204213,4
71,0.31,0.7,9,-5.678,1,0.047,0.011,0.00965,0.0828,0.763,188.386,audio_features,08mG3Y1vljYA6bvDt4Wqkj,spotify:track:08mG3Y1vljYA6bvDt4Wqkj,https://api.spotify.com/v1/tracks/08mG3Y1vljYA6bvDt4Wqkj,https://api.spotify.com/v1/audio-analysis/08mG3Y1vljYA6bvDt4Wqkj,255493,4
72,0.673,0.614,7,-5.426,1,0.103,0.0782,0.0,0.139,0.362,176.052,audio_features,08uGhvS5MfBk7crUCpnjva,spotify:track:08uGhvS5MfBk7crUCpnjva,https://api.spotify.com/v1/tracks/08uGhvS5MfBk7crUCpnjva,https://api.spotify.com/v1/audio-analysis/08uGhvS5MfBk7crUCpnjva,289747,4
73,0.735,0.831,9,-5.898,1,0.0332,0.00166,0.217,0.291,0.756,123.017,audio_features,08wJ1B9yu9sPeoRa5fbpr3,spotify:track:08wJ1B9yu9sPeoRa5fbpr3,https://api.spotify.com/v1/tracks/08wJ1B9yu9sPeoRa5fbpr3,https://api.spotify.com/v1/audio-analysis/08wJ1B9yu9sPeoRa5fbpr3,216800,4
74,0.688,0.556,6,-7.738,1,0.264,0.7,1.87e-06,0.108,0.416,129.336,audio_features,08zJpaUQVi9FrKv2e32Bah,spotify:track:08zJpaUQVi9FrKv2e32Bah,https://api.spotify.com/v1/tracks/08zJpaUQVi9FrKv2e32Bah,https://api.spotify.com/v1/audio-analysis/08zJpaUQVi9FrKv2e32Bah,240320,4
75,0.597,0.735,4,-5.123,1,0.0416,0.0485,0.0,0.371,0.188,126.037,audio_features,091v7TIPqq4LeZFFEQapev,spotify:track:091v7TIPqq4LeZFFEQapev,https://api.spotify.com/v1/tracks/091v7TIPqq4LeZFFEQapev,https://api.spotify.com/v1/audio-analysis/091v7TIPqq4LeZFFEQapev,179048,4
