,id,artist,title,album,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
2406,56ag77KIUFvxJhA1gdObsq,Light of Sun,Dawning,Dawning,58,0.526,0.471,0,-11.965,1,0.0424,0.64,0.817,0.096,0.286,119.972,206419,4
2407,3L0fPX8biELkH57fF3Exkd,The Six Parts Seven,What You Love You Must Love Now,Everywhere And Right Here,59,0.256,0.456,4,-10.865,1,0.0306,0.367,0.881,0.119,0.0682,70.357,322160,4
2408,3WEdWvAScE1EcBfErseQnC,Beau Projet,Curiosity,Curiosity,60,0.43,0.256,2,-22.088,1,0.0641,0.985,0.867,0.106,0.173,133.955,155821,4
2409,2TFQPFUqRtgj1auq9b5PlR,Jakob Ahlbom,Coda,Endeavour,58,0.351,0.24,9,-15.363,1,0.034,0.93,0.904,0.101,0.0968,79.919,180614,3
2410,1c6aKOdOoR1TFqn0JTyc4R,Alaskan Tapes,The Times Are Tired,Views from Sixteen Stories,27,0.216,0.195,8,-14.026,1,0.0382,0.792,0.93,0.102,0.14,61.555,242467,3
2411,100jBpD7nuiMriR7ErXQ9S,Threading Hair,When They Come,When They Come,57,0.501,0.378,6,-14.959,1,0.0269,0.922,0.825,0.115,0.193,108.034,262000,4
2412,7lSHfDPdyGdRyG234h5ToK,Airwaves,Event Horizon,Event Horizon,57,0.464,0.38,7,-8.052,1,0.0279,0.0665,0.898,0.114,0.0558,100.006,310667,3
2413,3mMd2MGvEIDAfMfvcb9wsC,Elementaries,Feels Like Flying,Feels Like Flying,18,0.416,0.11,11,-13.776,1,0.0423,0.882,0.873,0.116,0.347,120.024,198077,4
2414,08Q4GyxnB8ak1ZwHnjwova,The Tides,Crossing,Crossing,16,0.542,0.189,0,-16.57,1,0.0398,0.935,0.91,0.0932,0.0755,116.0,153103,4
2415,24CJS73HBvYtVguUZBnyAn,Faelt,Open Fields,Open Fields,0,0.491,0.197,4,-19.261,1,0.0298,0.97,0.916,0.214,0.216,132.106,183182,4
2416,2ENH05Q7PkilEF6WujXNjG,AMBIE,Time Travel,Rooftops,0,0.502,0.289,8,-17.378,0,0.0307,0.965,0.913,0.153,0.156,137.926,160789,4
2417,4nZSgFwgYUOyWcBX61JY6j,Dreyma,Laugavegur,Laugavegur,56,0.515,0.408,7,-12.688,1,0.0385,0.54,0.769,0.0916,0.308,115.002,188795,4
2418,6CKu6K0xvozAgFlQq44Z56,Antuigo,Monumental,Monumental,56,0.491,0.217,4,-6.805,1,0.0521,0.916,0.962,0.177,0.0647,99.97,195058,4
2419,0Zl6KnmirT1PeGZvAZY9T1,Thomas Jackson,Den inre skogen,Den inre skogen,56,0.532,0.382,9,-17.683,1,0.0543,0.924,0.61,0.134,0.0455,127.038,229657,4
2420,2yf1ibNuXk2VwKyGCIIpmA,Erik Reno,Silver Lining,Summer Tales,55,0.471,0.138,11,-23.623,1,0.0351,0.877,0.878,0.103,0.0493,135.934,188934,4
2421,5NKK0t7lYlyDsT5auDYKmq,Sulfur Springs,The Discovery,The Discovery,56,0.414,0.127,0,-22.097,1,0.0383,0.827,0.822,0.0919,0.0354,130.021,193000,4
2422,60tHXabTlAhzlkXRDWl9cp,Tom Kalani,Target,Target,55,0.55,0.471,5,-16.049,1,0.0295,0.714,0.952,0.0815,0.261,159.983,183000,4
2423,00ZtJgQax06A96l8sMcmlB,William Duhamel,Awaken,Awaken,55,0.346,0.0943,2,-13.632,1,0.0362,0.929,0.918,0.102,0.109,127.006,129937,3
2424,1j45uvYWACNGDZ0jmKSTuP,La Acacia,Bouquet with Lilies,Bouquet with Lilies,56,0.621,0.345,0,-12.106,1,0.0295,0.716,0.921,0.091,0.113,117.683,216607,4
2425,6KuzTwyczjBp1C4f60Y5ID,Monocle Twins,Eidolon,Eidolon,55,0.553,0.24,10,-19.522,0,0.0304,0.862,0.946,0.0932,0.164,128.986,257668,3
2426,3jP962JoLAn9p4wCDdx4My,Evin Iris,Collapse Into Light,Collapse Into Light,55,0.305,0.229,1,-18.329,0,0.0334,0.933,0.904,0.104,0.0562,121.599,179500,4
2427,06G5MnuMA3cLbNwjFs8zIS,Lucas Delphy,Flowing,Flowing,28,0.2,0.138,0,-20.417,1,0.0301,0.896,0.929,0.207,0.138,71.631,131116,4
2428,0W4RUo3m0jL0wHADS0PLme,Cora Zea,The Five Times I Loved You,Pyramid Train,48,0.41,0.0845,4,-21.814,1,0.0327,0.988,0.93,0.109,0.0795,92.033,205696,4
2429,62uEGHla1SOT2rhVAyMn6K,So Vea,The Disappearance of the Unmoved Mover,The Disappearance of the Unmoved Mover,54,0.627,0.427,11,-11.498,0,0.0283,0.879,0.878,0.0977,0.132,112.043,269296,4
2430,6mgKP4yo57GTSMc3fJlyWm,Eline Moss,Ingénue,Ingénue,56,0.283,0.122,9,-23.074,1,0.0285,0.993,0.905,0.0927,0.112,83.746,158176,4
2431,3XnQ3OqmfvP5Sh6gACEKnG,Charles Bolt,The Dreamer,The Dreamer,55,0.235,0.0363,0,-18.9,0,0.0335,0.983,0.92,0.0823,0.0481,160.704,178148,5
2432,5P8BZ67Vw2CUwAYi12yvYj,Cora Zea,Old Rain on a New Day,Celestial Siren,55,0.286,0.14,7,-16.496,1,0.0346,0.971,0.892,0.134,0.154,119.191,225500,4
2433,4iKSrwTBu0vLSqmZUXSGXr,Silo Silo,Takeoff,Takeoff,53,0.44,0.32,4,-12.011,0,0.0323,0.625,0.886,0.0823,0.0694,180.036,194667,4
2434,2dVvMXDWBY0U7VjCjOjVH9,Barulinho,Colgando,Siesta,3,0.567,0.39,0,-13.701,1,0.0301,0.948,0.966,0.0802,0.133,99.997,268800,4
2435,4A6C6K8c8IukPda2f0rI8J,Parazal,Suhpratti,Hum,23,0.564,0.0515,11,-15.118,0,0.0338,0.974,0.765,0.114,0.214,93.961,186543,4
2436,5lZyYNi8OfFWKiX1p9zDQP,Michael Orvind,Curious Morning,Curious Morning,3,0.391,0.231,3,-17.0,0,0.0363,0.969,0.954,0.116,0.0882,107.981,182222,4
2437,0QurRfrHz1RGbdPpTx7lLV,Yonder Dale,If You Believe,Unification,18,0.575,0.202,8,-18.544,0,0.0444,0.937,0.441,0.103,0.142,139.943,183429,4
2438,7CVgHbVQmNtUVXKZOgonJK,cloudcrush,mellow,mellow,53,0.609,0.157,0,-15.792,1,0.0322,0.985,0.792,0.112,0.0698,111.966,144435,4
2439,0rDXZpaDpGMbT8ON1DxEtT,Harvest Silence,Saving Daylight,Saving Daylight,52,0.526,0.385,0,-13.755,1,0.0296,0.456,0.922,0.0935,0.212,120.008,206820,4
2440,5bATh5zpKb6uauocsl0XRM,Lost Horse Mine,Open Skies,Open Skies,52,0.56,0.559,0,-7.807,1,0.0274,0.00104,0.812,0.123,0.0869,133.044,154864,4
2441,157kvk58Qr04AiuDv2aQWd,Eroded Sky,Drifting,Drifting,56,0.616,0.202,11,-14.144,0,0.0383,0.71,0.678,0.0871,0.0773,139.857,194571,4
2442,1uu52K2fxY7Hl4LQ8AtTyY,Rouge Haven,When You Left,When You Left,52,0.56,0.0853,5,-15.918,1,0.0324,0.984,0.918,0.108,0.113,96.646,177224,4
2443,7Ln0DgKSrDG0ALbtNwGeml,Monocle Twins,Momentum,Momentum,52,0.636,0.248,4,-17.313,0,0.0309,0.891,0.922,0.106,0.138,117.006,178741,3
2444,3TNNGjgOQ7O8vwAlvlD9Fg,Cooper Sams,Adrift,Adrift,53,0.382,0.333,7,-15.573,1,0.0367,0.497,0.918,0.106,0.0486,84.974,158118,4
2445,5QGNwI8U3o9mQg7RR3yOPj,Lucas Delphy,Limitless,Limitless,55,0.238,0.191,7,-20.242,0,0.0351,0.404,0.888,0.107,0.0365,140.282,165685,4
2446,6w0vhPaZBYjhrDobs3QE14,Josie Mehlin,Adjustments,Adjustments,52,0.532,0.541,0,-11.932,0,0.0283,0.974,0.864,0.228,0.329,136.063,182000,4
2447,0KN1zd8K3MTPQyix892mCf,Avery Young,Shifts Of Light,Still Waters,54,0.455,0.216,3,-20.107,1,0.0363,0.931,0.921,0.0839,0.179,171.936,261614,4
2448,5zOetBDO9NONS4KnIBXtnx,City of the Sun,Someday,Chapter I,53,0.572,0.571,8,-10.067,0,0.0331,0.265,0.917,0.109,0.115,96.986,288040,4
2449,5vymVJ2WUlLnMeQqrgwQx8,Les Manger Tous,De Fléche,De Fléche,52,0.435,0.333,8,-15.885,1,0.0308,0.668,0.834,0.084,0.074,90.902,233062,4
2450,6WdO6Ds95sLALCqCOfbDQh,Hugar,Atlavík,Varða,53,0.535,0.147,2,-25.141,1,0.0382,0.867,0.797,0.0825,0.238,126.823,155733,4
2451,1CIIzFfELXMwLyKaGdpTul,Rand Aldo,Waiting like the Storm,Nocturne in Green,52,0.162,0.0564,5,-20.696,1,0.0341,0.946,0.889,0.101,0.0361,60.01,257625,4
2452,6FI69Qkt6C2yBTVLC8zq34,Arya Shae,Path to Serenity,Path to Serenity,54,0.134,0.0601,7,-19.866,1,0.0352,0.961,0.869,0.109,0.0388,73.855,214277,1
2453,3l7mCSypI6tYJvYe8dDI4f,IFEELU,Focus,Focus,55,0.669,0.155,6,-21.592,0,0.0343,0.566,0.8,0.625,0.0611,111.898,167143,4
2454,2No1A7ZuMaBGxz45jmA9Gw,Lights & Motion,Glaciers,Bloom,53,0.0789,0.16,7,-18.144,1,0.0362,0.733,0.786,0.0943,0.0409,56.449,176373,4
2455,5AciiCKJKTLKRrAPSrKQy5,Amaranth Cove,Infinite Sustain,Infinite Sustain,57,0.529,0.214,6,-19.268,1,0.0315,0.8,0.907,0.109,0.0903,124.069,149000,4
2456,0Y41ZfnVaNRQp9dQiagwbC,Josie Mehlin,Understudy,Understudy,51,0.494,0.263,0,-16.818,1,0.0325,0.983,0.92,0.0746,0.105,159.875,163875,4
2457,2urxHALnoeVxG82o57q0ny,Epi-Soothe,Wild Trails,Wild Trails,52,0.213,0.233,4,-14.347,1,0.0289,0.742,0.881,0.149,0.0378,94.94,218502,3
2458,33gVbwdqw7aRX0Y2zM7qm3,Random Forest,I Don't Trust That Bird of Prey,Requiescence,51,0.52,0.305,7,-14.38,1,0.0322,0.605,0.899,0.16,0.0389,120.109,210500,4
2459,2QerGrNeDLsJgMqpIRhjih,Isobel Belano,Solitude,Solitude,52,0.171,0.168,7,-18.597,0,0.0327,0.811,0.918,0.111,0.119,85.183,164982,3
2460,3JjeC1epY5y2Jysxn5FVCB,Tom Misch,Day 5: For Carol,5 Day Mischon,56,0.485,0.497,2,-10.022,1,0.0308,0.765,0.886,0.132,0.065,100.857,394862,4
2461,0n2X57zaddr0ODIxUb64Sx,Marc Torch,Lunar Eclipse,Lunar Eclipse,49,0.632,0.469,11,-10.513,0,0.0307,0.224,0.854,0.0902,0.316,128.0,156474,4
2462,58Z8R4KZPbfTc6KVYZLwTb,Domaine Blanc,Retrospectacular,Retrospectacular,50,0.368,0.293,9,-16.379,1,0.0346,0.81,0.864,0.11,0.197,119.977,200000,4
2463,0b6iQfSLnYGz5VCzwndLz9,Made Of Gold,Sintra,Reflections,49,0.395,0.147,2,-19.174,0,0.051,0.984,0.909,0.0724,0.167,164.176,201951,4
2464,24PDuLZfLOKtAgh4axr36e,Vochey,Morning Shimmer,Morning Shimmer,49,0.449,0.163,11,-16.409,0,0.0361,0.58,0.908,0.114,0.0501,125.088,218880,4
2465,1sPC2IR2UwzYUrItFRE1H3,Yonder Dale,Revitalize,Unification,20,0.597,0.327,9,-15.743,0,0.0342,0.95,0.96,0.0966,0.0399,109.99,198545,4
2466,6jFX2sHOzh7tpIIOomlrqJ,Halfway Escape,Orbits,Orbits,0,0.438,0.404,6,-13.924,1,0.039,0.855,0.881,0.11,0.4,116.142,204828,4
2467,7hJZMJqFRlypzSlxC7Kn8n,Michael Orvind,Floating Sunbeams,Floating Sunbeams,0,0.205,0.202,1,-15.952,1,0.0427,0.98,0.85,0.128,0.086,113.057,159292,4
2468,08qO8i2K0Hxl0h8PIncyuH,Bilo 503,Bayybe 07,Bayybe,50,0.44,0.384,7,-12.331,1,0.0453,0.827,0.934,0.156,0.0912,127.938,114196,4
2469,1sVIrkPZob1Ul6aIqy8n8z,A Teardrop In The Lake,Water Lillies,Water Lillies,49,0.234,0.226,0,-15.991,1,0.0368,0.848,0.942,0.111,0.0388,139.921,228000,5
2470,30ACOtgBj1PqZs1erzFZkU,Zoe Connelly,Coming Home,Coming Home,52,0.198,0.139,5,-18.72,1,0.031,0.854,0.856,0.0773,0.106,82.405,172818,4
2471,7oXWUVH2t0UR11AvhhY8GQ,Lost Horse Mine,Stormy Weather,Stormy Weather,50,0.444,0.382,2,-9.324,1,0.0397,0.00308,0.816,0.0915,0.197,123.59,150169,3
2472,44Co96UhNfnq258r2VybLE,Night Sounds,Calm Wilderness,Calm Wilderness,52,0.186,0.271,7,-17.149,1,0.0449,0.886,0.961,0.141,0.0684,115.896,231724,4
2473,0T3UHut7JmCi5jcgYiMawm,Peals,Essential Attitudes,Honey,50,0.444,0.497,5,-12.601,1,0.0383,0.449,0.722,0.081,0.25,99.093,217987,4
2474,3rRL23xxAPJ75K3wGBKZIO,Sebastián Escofet,Trastevere,Universo en Miniatura Vol. 1,52,0.42,0.272,4,-14.843,1,0.0423,0.886,0.834,0.0841,0.38,180.031,167613,3
2475,2jpL7mFOMzRnbaSj790BfQ,Monocle Twins,Hypnagogia Well,Hypnagogia Well,50,0.545,0.253,2,-17.953,0,0.033,0.771,0.922,0.108,0.0529,115.848,222000,4
2476,7rpGOF9MwCP2Oaz9yDO452,Star Slide,Water Colors,Water Colors,50,0.465,0.12,7,-19.328,1,0.0386,0.633,0.937,0.085,0.0659,72.021,182079,4
2477,02QoKc20zzH9A8mf25NfPq,Van Stiles,Presence,Presence,49,0.616,0.292,2,-16.837,0,0.0423,0.966,0.927,0.0955,0.0633,127.008,125500,1
2478,07EmFV0AOKNsbtNonzmMJj,Elmau Dunkel,Schloss,Schloss,51,0.438,0.073,1,-21.944,1,0.0411,0.968,0.755,0.0935,0.0668,79.973,222093,4
2479,4fItBSHKBcgKWixN1Idie5,Burgundy Skies,Kaolnite,Kaolnite,50,0.247,0.231,1,-19.639,0,0.0328,0.622,0.87,0.0878,0.0485,174.014,180690,4
2480,32dZxkZtsF5Vt3PrJQuV2i,Lundegard,North Captiva,North Captiva,48,0.479,0.346,9,-17.916,0,0.0306,0.918,0.929,0.111,0.23,143.965,194496,4
2481,1yJXNOEP2bq1N1691n37oS,cloudcrush,mellow,sleep escape,48,0.609,0.157,0,-15.792,1,0.0322,0.985,0.792,0.112,0.0698,111.966,144435,4
2482,42BtxDRqFTbE6Jb6rd9QOZ,Toledo Rains,Auburn Sky,Auburn Sky,48,0.265,0.035,4,-26.502,0,0.0359,0.906,0.89,0.0932,0.0651,132.972,162829,4
2483,4CFlaEtdgeu4mFmnUApAyl,Erik Reno,Bortom Träden,I Blomstertid,48,0.446,0.0586,8,-26.416,1,0.0416,0.801,0.85,0.0876,0.111,124.019,260565,4
2484,6UesrqZXshkMjY07kVnlkU,Dust Follows,Willet,Swan,48,0.425,0.168,0,-14.064,1,0.0322,0.967,0.818,0.16,0.0376,90.076,179611,4
2485,3RlwtjeKhemCfiPvwMFozS,Matthew Harvey,Malibu,Malibu,50,0.435,0.154,6,-21.451,1,0.0367,0.977,0.85,0.0728,0.0799,148.1,150405,4
2486,5DP6ow4t5Mmfge0fMRhSJD,Hilder Sky,Bloom,Bloom,52,0.249,0.129,4,-18.167,1,0.0324,0.945,0.839,0.17,0.253,70.59,121070,5
2487,0efOqjQkOgWPEZTzAZSB6j,Search For Atlantis,Los Feliz,Los Feliz,49,0.575,0.373,11,-11.642,0,0.0279,0.197,0.898,0.0753,0.123,74.975,166927,4
2488,2T2EemW8X3GlKvJe1gxpBC,Martin Gauffin,Found,Found,52,0.517,0.397,0,-14.281,1,0.0289,0.901,0.867,0.11,0.195,100.005,159049,4
2489,1XtkmIXg2o5SqOrNI8Szvk,Estado De Calma,Placidity,Placidity,50,0.261,0.25,7,-18.526,1,0.0339,0.474,0.893,0.0882,0.0827,153.045,165269,4
2490,1C2JiKNMjv8FaZlrgwObBJ,Evan Michael Brown,Light Year,Light Year,52,0.301,0.189,9,-16.072,1,0.0351,0.99,0.893,0.106,0.0379,139.894,234000,4
2491,0gUAGl4nHShy1dzHikQKKU,Dean Valio,Crystal Shores,Crystal Shores,51,0.482,0.0257,9,-26.303,1,0.0323,0.958,0.923,0.104,0.144,109.98,170959,4
2492,1EyctTkkGJVS3UYTuy8YZM,Le Verne,Montana,Montana,49,0.435,0.0595,2,-17.456,1,0.0435,0.913,0.882,0.104,0.0898,115.929,133646,4
2493,3DZ7DFolE5U2xEGIzFjeGo,Light of Sun,Focus,Focus,51,0.273,0.161,4,-17.727,1,0.053,0.238,0.481,0.133,0.0503,113.89,190526,4
2494,1z7GhYG0KqAmebdLfuoYho,Ghost Of Summer,Woodland Heart,Woodland Heart,53,0.516,0.177,3,-20.473,1,0.0312,0.84,0.817,0.135,0.132,94.994,160105,3
2495,7d44sL4znFm5HZ6ltUVqbI,Andre Ehmann,Follow me,Follow me,51,0.475,0.109,2,-29.839,1,0.0303,0.995,0.948,0.127,0.405,99.008,204625,4
2496,22KKy6ftT0i4nyGNCbwc1B,Cecelya,Petrichor,Petrichor,54,0.319,0.122,4,-16.69,1,0.0373,0.937,0.905,0.167,0.214,70.263,118321,4
2497,7bKMZYXVYzGMvnHiRDCmjy,Dhyana Thomas,Clear Skies,Clear Skies,52,0.421,0.136,11,-23.521,1,0.0305,0.94,0.89,0.113,0.0505,110.036,162086,4
2498,7FORBAxm1qwuwbYo7Rtz42,Lucas Delphy,In This Moment,In This Moment,51,0.479,0.221,6,-19.689,1,0.0325,0.771,0.856,0.101,0.089,115.965,158666,4
2499,6iQ6AKHlGjQTrpZIqfOtyK,City of the Sun,La Luz,Chapter I,50,0.559,0.441,7,-13.862,1,0.0398,0.0463,0.763,0.115,0.389,94.014,303120,4
2500,2IXJyG1DX93g2EhFXghz37,Gustavo Santaolalla,The Choice,The Last of Us,59,0.303,0.00338,4,-30.932,0,0.0493,0.909,0.89,0.116,0.347,50.96,102373,4
2501,7u7dK1IXsG4jdB6bK9PCFm,Ruud Vanderwege,Lucid Alchemy,Lucid Alchemy,53,0.437,0.0465,0,-26.779,1,0.0435,0.894,0.923,0.12,0.1,119.958,258929,4
2502,5zaYPmW3fWxDcPrGQxPsZ2,Evan Michael Brown,Ultraviolet,Above The Clouds,51,0.144,0.247,4,-16.582,0,0.038,0.626,0.971,0.153,0.0881,87.183,256000,4
2503,07Nh0xvmo9b32APyAzbD2e,Avery Young,Walking Away,Still Waters,48,0.518,0.116,0,-20.806,1,0.0387,0.981,0.914,0.114,0.353,191.991,147025,4
2504,2hjIqdLhL5qUtOA4HzMQeQ,ÆROSPHERE,Andromeda,Andromeda,48,0.434,0.1,9,-22.07,1,0.0287,0.947,0.919,0.106,0.0511,99.917,266400,4
2505,4Ua4NrNeTgqMPB3cCdtuX5,Eucalyptic,Waves,Waves,51,0.659,0.0266,0,-17.849,1,0.0715,0.91,0.0553,0.0865,0.299,119.687,202344,4
2506,4YS6FM8lct3QyV2oGIrCp4,The Tides,Under The Wind,Under The Wind,53,0.253,0.203,11,-16.256,1,0.0484,0.834,0.859,0.109,0.147,59.99,240000,4
2507,6vOgKvTHr4NO9YPsZQfiDX,Estado De Calma,Meditations pt 1,Meditations pt 1,53,0.567,0.184,2,-18.937,1,0.0339,0.416,0.903,0.096,0.075,116.131,150806,4
2508,0v0qWxKW6zcQDBM4fuvJYg,Double Singularity,The Beginning,The Beginning,51,0.358,0.341,4,-16.751,1,0.0431,0.67,0.966,0.0771,0.162,124.25,229042,4
2509,6oJIMUBDopuFljMNBFrq9Z,Ever So Blue,Progress,Fragment,60,0.268,0.0234,0,-27.141,1,0.0487,0.995,0.929,0.0975,0.0382,99.734,138629,4
2510,6oJIMUBDopuFljMNBFrq9Z,Ever So Blue,Progress,Fragment,60,0.268,0.0234,0,-27.141,1,0.0487,0.995,0.929,0.0975,0.0382,99.734,138629,4
2511,6oJIMUBDopuFljMNBFrq9Z,Ever So Blue,Progress,Fragment,60,0.268,0.0234,0,-27.141,1,0.0487,0.995,0.929,0.0975,0.0382,99.734,138629,4
2512,3KumNG1cPv2wf7R7t4Hm0V,Rand Aldo,Breathing Like the Pastures,Breathing Like the Pastures,50,0.447,0.128,9,-19.883,1,0.0312,0.933,0.851,0.102,0.0393,99.895,221177,4
2513,2AvDzQfRf5Bx8PX0qRWLRc,Astron,In the Clouds,In the Clouds,52,0.318,0.0466,1,-20.373,0,0.0347,0.93,0.936,0.201,0.0384,73.629,176797,4
2514,2uI1UogKvnueZl7Xg38UWK,The Sleepwalkers,Farnley Lane,Farnley Lane,51,0.202,0.0374,0,-24.547,1,0.0398,0.926,0.885,0.0751,0.0656,71.223,198304,4
2515,6X2e0p6D4xOhHqFYFYNHAu,Amparo,Memory Tree,Memoir Collections I - Beginnings,35,0.515,0.273,11,-14.711,0,0.038,0.712,0.867,0.11,0.0869,180.294,174000,4
2516,2PlPzw2QFgaGfGNxf6yxf4,Silje Månsson,Drifting,Drifting,50,0.245,0.0349,9,-27.828,0,0.0358,0.763,0.938,0.104,0.039,84.674,123354,5
2517,2hqrlnqY2lbaRRsc7SM2cU,Stratospheric,Mars,Mars,48,0.484,0.132,9,-21.061,0,0.035,0.912,0.825,0.112,0.0854,100.027,147386,4
2518,0VZSqwbrOlZxOEakvAQX5a,Hilder Sky,Arriving,Arriving,63,0.281,0.00943,10,-22.661,1,0.0374,0.995,0.964,0.116,0.0384,70.348,145475,5
2519,6y0lVyrMuMfpOLBBItogIT,Paul Dennehy,Epilogue,A new beginning,50,0.421,0.126,10,-18.788,1,0.032,0.981,0.937,0.108,0.0658,135.941,257625,4
2520,1h7XRTgZYY0TYDjYDnLfju,Light Bin,Moment of Clarity,Moment of Clarity,60,0.18,0.18,1,-22.439,1,0.0324,0.917,0.94,0.112,0.0713,64.105,141581,4
2521,3mvvnHeinX9SuYf3tfkoBF,Ensemble Rivr Dane,Foveaux Strait,Foveaux Strait,48,0.149,0.196,0,-17.93,1,0.0424,0.337,0.917,0.108,0.0308,104.64,224000,1
2522,4RegCU553XuJVRf3eHKvhn,Amaranth Cove,Finding Faith,The Story Of Us,0,0.582,0.249,9,-14.379,0,0.0334,0.892,0.837,0.0801,0.174,110.044,157102,3
2523,5H14dJbhKeaU1ffTMmIGJi,Rannar Sillard,Observations From A Faraway Place,Dream Voucher,60,0.176,0.117,7,-22.34,1,0.0401,0.826,0.885,0.124,0.142,76.125,142074,4
2524,6JVIfxPhQXAyPcA2Ro94HX,Toledo Rains,Sunbleached Memory,Sunbleached Memory,55,0.354,0.104,0,-25.589,1,0.0353,0.645,0.781,0.111,0.0655,138.066,155353,4
2525,4pr31JsI5qADn6dHd7t5cQ,Roary,First,First,49,0.344,0.252,4,-14.558,1,0.0367,0.88,0.931,0.103,0.144,114.788,275600,4
2526,5HCMc28iow2u67EgxHejfZ,Mondbery,Chasing Love,Chasing Love,53,0.28,0.0966,10,-25.846,1,0.0386,0.97,0.708,0.0968,0.112,94.254,131277,4
2527,45RDZot29LxXjoTpdayF7w,Sheltered Solitude,Waiting,Waiting,49,0.331,0.0778,9,-16.176,0,0.0389,0.941,0.919,0.101,0.0666,106.781,130069,1
2528,4lwGyv3tbahmN1Z25wdCxa,Balmorhea,Truth (Helios Remix),"All Is Wild, All Is Silent Remixes",0,0.445,0.459,9,-15.791,1,0.0415,0.84,0.95,0.107,0.137,126.106,225480,4
2529,1cR7s0ghhOj56nhTjwSIRO,Tourist,Someone Else,Someone Else,51,0.34,0.439,1,-12.591,1,0.0371,0.354,0.954,0.232,0.0509,132.004,247266,3
2530,0mEtQh163dmE6NjbaPqf6o,Jedisol,Last Night,Last Night,53,0.128,0.0672,2,-25.511,1,0.0411,0.974,0.863,0.103,0.0971,179.527,127094,4
2531,237AfZdkhsFMTS2mbafjpG,William Keats,L'anniversaire,L'anniversaire,47,0.345,0.0866,6,-23.381,1,0.038,0.749,0.765,0.125,0.0624,127.978,165327,4
2532,7hQiWMz4Xisr6c5VdBsPKT,Sebastián Escofet,Final Mid,Universo en Miniatura Vol. 1,48,0.488,0.0549,11,-26.054,0,0.0376,0.987,0.943,0.0753,0.122,65.011,129200,4
2533,4tnWEXeAgZWTRULCkJ6IGL,Ólafur Arnalds,they sink,re:member,54,0.435,0.0564,5,-27.616,0,0.0369,0.99,0.943,0.113,0.127,110.006,155485,4
2534,4tnWEXeAgZWTRULCkJ6IGL,Ólafur Arnalds,they sink,re:member,54,0.435,0.0564,5,-27.616,0,0.0369,0.99,0.943,0.113,0.127,110.006,155485,4
2535,2MlOFHc3MfkTIRVGGCM4HL,Jakob Ahlbom,Ether,Ether,49,0.64,0.347,0,-15.126,0,0.0382,0.766,0.924,0.1,0.0749,115.013,189041,4
2536,2OkJizCxI9w6iEiASlgp8x,369,Blue Adrian,369 Seconds Of Bliss,52,0.122,0.131,10,-18.123,1,0.0371,0.825,0.849,0.101,0.0716,78.917,187910,5
2537,49LQIdr4hToVH3JdvzTQYC,Ave Air,Soft Upon Your Face,Paper Thin Reality,0,0.189,0.0854,8,-22.918,1,0.0496,0.957,0.918,0.118,0.0363,161.119,194836,3
2538,6e21HGKZqkwYjddfKCnstu,August Wilhelmsson,Dreams Of Another Reality,I Was Arthur,0,0.581,0.284,0,-17.132,0,0.0319,0.971,0.942,0.19,0.249,119.991,190000,4
2539,2p9P7FkkBTR9DOM4TGkgMz,Dark Dark Horse,Pale Lights (Dark Dark Horse Remix),Pale Lights (Dark Dark Horse Remix),48,0.574,0.367,7,-14.744,0,0.0269,0.721,0.899,0.33,0.0605,115.995,257607,3
2540,5II0aPh5uu5wL7MOt6z5VO,Cecelya,Alluvium,Alluvium,47,0.2,0.176,3,-17.259,1,0.0318,0.923,0.914,0.178,0.237,78.668,124081,4
2541,39hBYtqNwwl7v0gynAWyZj,David Wingo,He Needs Help,Brigsby Bear (Original Motion Picture Soundtrack),58,0.141,0.0449,0,-26.108,1,0.0364,0.949,0.961,0.0872,0.0377,67.461,190667,4
2542,1r6k36czq5ojyYadBcHZmp,Reed Goff,Candlelight,Candlelight,48,0.2,0.176,3,-17.259,1,0.0318,0.923,0.914,0.178,0.237,78.668,124081,4
2543,57nmWRdN5zPzMAlkCLsuKA,Elvar Arngrimsson,Dans i Vindi,Fjarlagt Ljus,50,0.41,0.156,2,-15.058,1,0.037,0.721,0.811,0.0865,0.0885,72.173,184800,4
2544,4x4uXEc4LzgBMNu1MJGz6Y,Daniel Kadawatha,Kohobodi Boy,Kohobodi Boy,54,0.349,0.286,4,-17.224,1,0.0296,0.939,0.89,0.352,0.0818,79.947,163833,4
2545,10PRcEnKj8J3m13s1wvjiI,Lama House,Cotton Spheres,Cumulus Motion,54,0.33,0.395,0,-13.337,1,0.0306,0.912,0.947,0.107,0.0398,112.799,174756,4
2546,1veAhdOE3JSQIAFfXlPHa6,Rand Aldo,Tomorrow Will Save Us,Tomorrow Will Save Us,0,0.279,0.146,7,-18.254,1,0.0338,0.545,0.82,0.125,0.0396,80.024,186000,4
2547,0ulkiXChe3pH4UMxuTvXje,Gradient Layer,Before Leaving,A Lonesome Place,51,0.204,0.0829,5,-25.513,1,0.0387,0.992,0.899,0.104,0.0469,86.135,115494,4
2548,6e34YMQxJitSjh15gK6LL6,Life Below Elephants,Postcards from You,Postcards from You,48,0.559,0.66,11,-7.868,0,0.0257,0.00563,0.805,0.116,0.124,135.02,232889,4
