,id,artist,title,album,popularity
810,3XQH5S5KqRoqXFaoalSzwD,Priesemut,Lila Delphin,Oppa Green,0
811,2U5X4DZTt66pOR1q1X7seE,Priesemut,Street,Brainwaves on Late Days,22
812,0RhwttLtm04OlQkI28C0cu,Two Sleepy,caipirinha,Singles,10
813,3E53a7GQMRUE4iiR2lCSLw,Neoplasma,Thinking About You,Thinking About You,0
814,6ngyBaILAASovRDDxeohS1,Dontcry,No More,No More,33
815,1KA38byaSpMTuAjRXldUEZ,Dontcry,Yes No,Tok Baby Snare,30
816,38aKB4PpY3KXQwDsVi19GL,.Sinh,End of Winter,End of Winter,26
817,2SkrcT9HiguqwIzWenKqJP,.Sinh,Water Wisdom,Water Wisdom,28
818,0hcnqGhRljKJ3RbrHX4Phr,oofoe,thaw,winter hut,21
819,6wYoINeijjgYCkT173juGZ,IOM,Kerri's Lullaby,Juno,25
820,4pv80UbBmpaIj178oGuhYs,Arvo to me,Wasted Years,Self Confidence,47
821,0YCvk3Mx30lfDZxLOGsAYS,[bsd.u],ALMOST FORGOT HOW TO USE THIS THING??,"late night bumps, Vol. 4",30
822,1mrd0762HIz9qDGl1A5NuJ,[bsd.u],bubble tea,"late night bumps, Vol. 4",31
823,4yMZBub2nvvB75dKx6W259,[bsd.u],blueberry,"late night bumps, Vol. 4",40
824,1WMyPHKxTWBavxeCMkiBZV,[bsd.u],green tea,"late night bumps, Vol. 2",28
825,5Zd4A8GIV92xKnpX28Dz0K,[bsd.u],fountain of dreams,"late night bumps, Vol. 2",31
826,1k6HUTShZskl7f47EDaU1N,[bsd.u],if we meet again,"late night bumps, Vol. 2",31
827,3pit2uIQ95scNIp7Ur5Cm7,[bsd.u],snake.venom [cola.],"late night bumps, Vol. 2",28
828,04fpPhUoyrFHxaB7Ac20Rl,Cookin Soul,Soul Beach,Soul Beach,26
829,4C7dJ2aqYbMZXtv8Wu23wo,Cookin Soul,Lostyamind,Soul Beach,40
830,4cZmBteNHjUun7ErV11t5u,Cookin Soul,The Kicker,Soul Beach,26
831,1cBNWyi9CceO2iKV7UvhRa,Cookin Soul,Addicted - Siesta,Soul Beach,36
832,1AAizCYPNXoOO9cu4a3vNv,Cookin Soul,That Thong,Soul Beach,22
833,1kg8LgAVH1Alo9IgW18RrG,Cookin Soul,Where's My Towel,Soul Beach,30
834,1H2WUUUGiHdBB69ASuoKT8,Cookin Soul,No Lie,Soul Beach,27
835,3ZpOVHApWzWneqwl8O6iAs,Cookin Soul,Still Not Lying - Hold Me,Soul Beach,22
836,3O3BAAs4eQMwIuHobZTbN7,Cookin Soul,Jazzwave,Soul Beach,22
837,77Lxf6an598IV9lMhQyFWi,Cookin Soul,Beach Bullies,Soul Beach,22
838,64kgpFht771G8tH4P1nDoo,Cookin Soul,Where's My Sunscreen,Soul Beach,24
839,0dPiUwK1BfCd5IMmj3EIYi,Cookin Soul,Burnt,Soul Beach,22
840,4HNQxH2aqVlWBH3WzUfnk9,Cookin Soul,Chancletas,Soul Beach,22
841,3Rd5gGyzq9wf65iGl6Nxj6,Dragon Roots,Violet Sky.,Saturday Night Lights.,0
842,1gPZyQeX1gtGpObd2AVk5u,Dragon Roots,Neon Rain.,Saturday Night Lights.,0
843,2IZ2nmY3FA4MR2V4UzswIS,Dragon Roots,Smoking Out the Window.,Saturday Night Lights.,0
844,7xcUsQuB4yBp7saV32qOH0,Dragon Roots,Shine.,Saturday Night Lights.,0
845,6TZINjqwrqWRaTcen4M7d2,Dragon Roots,Purple Sunset.,Saturday Night Lights.,0
846,0EkdRfbz8Ma6m0An0UlzCC,Dragon Roots,Haze.,Saturday Night Lights.,0
847,0Vu3RYP9x8PuMilj9lDmXd,Dragon Roots,Thai Stick.,Saturday Night Lights.,0
848,6scZyh2gbkjUrDzu92KboG,Dragon Roots,Swim.,Saturday Night Lights.,0
849,16FcZ9pbu3b0c9F9w0qd1t,Dragon Roots,DMT.,Saturday Night Lights.,0
850,17cA0LtUaoIey06iAE88FJ,Dragon Roots,Jam Session.,Saturday Night Lights.,0
851,1uiLFoef0NBuksoU8sG7Jy,Dragon Roots,Saturday Night Lights.,Saturday Night Lights.,0
852,6UcXTLVuGD7WvpZ5dMASUN,Dragon Roots,Dawn.,Autumn Nights.,0
853,2zR4ecpP4V8xbcogDUU17D,Dragon Roots,Bonfire.,Autumn Nights.,0
854,0nePk1iSKC7QuG9IDpfJlJ,Dragon Roots,Fireworks.,Autumn Nights.,0
855,3w8We8FH4zi3lDpQJsADHL,Dragon Roots,Rain.,Autumn Nights.,0
856,73EwBmnirpuaMOT6qLlSvu,Dragon Roots,Dusk.,Autumn Nights.,0
857,30q1wNDKmyKUn2xFAWXdha,Dragon Roots,Come Up.,Autumn Nights.,0
858,2B6VWHqzbjelkivKQtNguR,Dragon Roots,Comedown.,Autumn Nights.,0
859,4ZdhbSq0StFWsRY85gY7G8,Dragon Roots,Night.,Autumn Nights.,0
860,4pXzci3eReBjTyMccLV4U5,Trog'low,Girls With Long Faces,Mellow Feats,0
861,22WQYwMC8PaXaT9PULLcDs,Trog'low,Gymnopedie,Mellow Feats,0
862,4Dq1kdiZei4p2LSQS91bmz,Trog'low,Mound Up,Jazz Hop #3,21
863,1OwrpKFSwKeDsm1f0eCTL8,Trog'low,When I Die,Mellow Feats,0
864,6xZh8jGCi48Z5ByxX0gkQM,Trog'low,Grandma's Rocking Chair,Mellow Feats,0
865,5FATW0nb0iDeCy31BcIDBr,SoulChef,Brazilian Summer,Long Hot Summer,43
866,7l0dwVXLxg7kxR5ygHmnAf,Bassti,chonnchita,she says it's too much,33
867,6lLeI6Mdr6jSy4bOh1LcoF,Estugarda,Sierra Leone,Lava,25
868,6oPEBHnTgB5qoMyUHYKu8I,Bassti,Der Dritte,Expedition Vol. 18 - Girl,29
869,4hKXSHIxz9uQMoUvbc2KiF,Bassti,Thirst Date,Expedition Vol. 18 - Girl,22
870,3j0OzyHdAvVBYLDiyj6Bv7,Bassti,Ihr Duft bleibt,Expedition Vol. 18 - Girl,22
871,50KLjynkFfXiZt9Yj0wBMX,Bassti,Bex,Expedition Vol. 18 - Girl,25
872,06nupQLA3WGh67Xo7kUJOs,Bassti,Roadtrip,Expedition Vol. 18 - Girl,24
873,6d2LGJ7a4gf8J7vmnOfRqy,Bassti,Wetter wird besser,Expedition Vol. 18 - Girl,21
874,68CjIddZ3kgwtJ9meXpIMB,Bassti,Bang Bang,Expedition Vol. 18 - Girl,22
875,4iI9bx1zSyx4GOBCpZ5na9,Bassti,Flo,Expedition Vol. 18 - Girl,25
876,4qg9Hgnm5cgSG71lfbtqqY,Bassti,The Girl Is Now Just a Girl,Expedition Vol. 18 - Girl,22
877,7i9JOVAwVnRiz3AJdvqsuK,Bassti,Best Sshit Ever,Expedition Vol. 18 - Girl,22
878,5Jl7jukUMGF8q0DMX2QsGN,Bassti,Beachen dann trinken,Expedition Vol. 18 - Girl,29
879,3ybnZIaJ8RjjAqZMxvkgox,Bassti,Get Down,Expedition Vol. 18 - Girl,24
880,7xCYaDqhAOs5TfeDvY9Dqn,Barnes Blvd.,"Now, I See",Last Summer,52
881,4G4WJJAhKJWVO3rpDvq4uT,Blvk,Udeh,Beat Batch #2,27
882,0MKb6jtMMFY0FZNg6P3dAI,Blvk,Divine,Divine,47
883,3BwkVVnNlbNkWhf3JQ3T55,Blvk,Under the Trees,Beat Batch #3,47
884,3WGydXsAF58R15XfRj9K7m,Blvk,Aerials,Beat Batch #3,33
885,3gQSWGaCoaxONqXitmn7GX,Blvk,Air,Beat Batch #2,53
886,4v93ylNi1QxJpAk67EJF0Y,Blvk,Goodbye,Beat Batch #2,32
887,5bGS27f59TUr9PDxUTRpBi,Blvk,Manmade Waterfalls,Beat Batch #3,43
888,7qdMbQrucV0B8uxVZBynJB,Blvk,Downhill,Beat Batch #3,26
889,6SbVvTitw1olzonB7A4qF8,Blvk,In Love,Beat Batch #3,29
890,1lZlFXQNjBSWnqJLKnikNy,Blvk,Daydream,Soliloquy,23
891,1P85bUoEzdCAlQVsIO4LwE,Blvk,Lavender.,Soliloquy,23
892,2AQuXwAQX413i4zQnOH8P4,Blvk,Lonely Lounge Interlude,Soliloquy,23
893,53RDZAj7OilEU0eLzl3vnG,Blvk,Freestyle Fanatic,Soliloquy,21
894,2EEwF30ekbdjBuGBXP4h5g,Blvk,Working Man,Soliloquy,22
895,3KpkWAbbNrbrJ0vPBoEmRB,Blvk,Swatch Watch,Soliloquy,22
896,27w9LKGSGcHqrCfuQeFR0v,Blvk,Late Night,Soliloquy,22
897,3OZZEwJUWdlUspqrnnlU8E,Blvk,One Love.,Soliloquy,23
898,6VpwYw9Bd3BEaoOomXufdx,Blvk,Stardust,Soliloquy,22
899,5YUVUxrPjrjTasG9pJoyJJ,wuf,angel tears,#800080,21
900,576gQJnKVcJN2HbgYE8md1,wuf,humbled,#800080,22
901,2os7omJbwmdO3kwWsPB8iN,wuf,angel reloaded,#800080,20
902,1dDG0YQ9aGCT4weSONmjMd,wuf,remote,#800080,20
903,4YVWRlrrb5NXvCbO7dQmix,wuf,sun,#800080,20
904,62Lta95R3jbG4var4jJa7N,wuf,quiet,#800080,21
905,3WxoK9TXcMSFmb3yCDYlLI,wuf,talisma,#800080,22
906,2SEP8J2zRUN8XIQz2ybsFy,Sweeps,sweet spot,departure,33
907,2hiYgtiU7j5zzLs7ib5uIt,Sweeps,sunday blunts,tomorrow,39
908,46A1iOEZ6RL8e2nFQCoIWw,Sweeps,you'll do just fine,from past to future,28
909,5US8Ys5dNkOtUxRZg1lv4T,Flavors,by my side,roses [beat tape],0
910,2cSYYx0ao6Tw2hU2OCxFwL,Flavors,snow day,snowscape 2 [mini tape],0
911,2B6xCtoQMBoykdfhWc23sb,Flavors,icicles,snowscape 2 [mini tape],0
912,4jNSMatXhA9vdzMHUHMUQg,Flavors,umbrella,snowscape 2 [mini tape],0
913,2Sle1wXlcBtM04m49lfi3i,Flavors,eventide,beat batch #1,0
914,1nIriuiUQjMipGiiINW6ST,Flavors,keep your head up,beat batch #1,0
915,4g9F9oLPjzL87GJc3xNDQ5,Flavors,evening stroll,beat batch #1,0
916,0b6j54dDpShB513E8XHK7u,Flavors,sleep patterns,dusk [beat tape],0
917,3QPcBMWD9E862ykD5MNWqs,enjo,Waltz,EnjoyLife,31
918,64d0U02VRSvtYbCSHhqFeI,enjo,Forever Eyes,EnjoyLife,29
919,3p9CC9AH14GzBX1BfEi3F7,enjo,CloudNine,EnjoyLife,25
920,2n0ZZhmQyBe2P2TxxkRFUe,enjo,Still Love,EnjoyLife,26
921,4kGvWO1mHGmKRtmDwzem92,enjo,No Thoughts,EnjoyLife,23
922,6FCyjpjjla6LFKBTcTmf72,enjo,Smile,EnjoyLife,21
923,4QRibf66gbTMjouBJbUqGW,Guru Griff,Waves,Shapes,0
924,6Y1skSfIA0sNjfabUNtYOT,Guru Griff,tonight,Apex,36
925,7DAWLAjExkEF5uLUCmTXsz,Axian,Stay Legit,Natural Loops,29
926,3vywz8tUa1fphXyFRx9lG2,Guru Griff,slow it down,Apex,33
927,5tP3b6GTYHnDr9nn6D2syc,Guru Griff,SPSP,radio.wavs//volume.1,0
928,47K4ZIU6hkTLRh8HmEozoI,ØDYSSEE,SOUL MATE,Mezzanine,21
929,3yH7Zx1maH3Tdldf7iCVml,ØDYSSEE,OLD PAINTINGS,Mezzanine,21
930,23Majq9opkVOHdWXFjd9NS,ØDYSSEE,BY MY SIDE,Mezzanine,22
931,73hyAUyN8QLZHl3m4E6XyD,ØDYSSEE,UTOPIA,Mezzanine,21
932,0Noaj0gCGebOOYYe6V6g4F,ØDYSSEE,LAZY AFTERNOON,Mezzanine,22
933,6Nf9HSEpPOBx6xzI95aPR6,ØDYSSEE,STORY FRAGMENTS,Mezzanine,21
934,0e7mvrxBVU5x5hxgHIFdTD,ØDYSSEE,MOON BREEZE,Mezzanine,21
935,04m6s2RbhzDnlywNJUIBeO,ØDYSSEE,MARINA,Mezzanine,21
936,4rY1SSClSmjCrXaL1HJ050,ØDYSSEE,LETTERS,Mezzanine,36
937,0evtSx7sSEe2sGtEJ6JGry,B0nds,park closes at dusk,High Noon,0
938,48aCeSbJJRpd28iN7e8NwK,leaf beach,Backwoods,Backwoods,27
939,5dtQobyENo6FcHQnY32mgi,Fushou.,dusty.,sleep.,26
940,1FfluReOh1jJMGkx0E7S5q,Fushou.,grams./spilff.,sleep.,29
941,4gEAYcaZPHpFFelzdt7pBX,leaf beach,Solitude,ALWAYS PROPER - BUMPS & BRUISES 02,1
942,6L892M3SN4pRYpEIY3Wx4G,leaf beach,Shades,Arrival,24
943,63L3A0z2A5DRix83DnHCDX,leaf beach,Blunted,Arrival,31
944,0z7QCHOnnIPiilUkEQ0Y1s,leaf beach,Analog,Arrival,50
945,3ECmobYasUM8hdjaSZHm6E,leaf beach,tropical,PostCards,44
946,0TSWyabbTXklQH76n8Kp7Z,Bilo 503,lit,Arecibo,0
947,63CiZC9StlRD2CXzFIJgrS,Bilo 503,patagonia,Arecibo,0
948,28slc8qJUmPM2pXgtcTwfK,Bilo 503,Pillow,Fair,0
949,21Wd8NhVacPFTsGBzI3OTq,Bilo 503,Waerme,Fair,0
950,6py7WyV7oxVLsMTYEM2lvZ,Bilo 503,wav,Arecibo,0
951,22RMNXvyVKBqWMZOg1opaH,Bilo 503,arsis,Arecibo,0
952,6G80ZCLT6QRezplzN9lMMA,Bilo 503,suuns,Arecibo,0
953,5uvz4rlrTlIAMDa7EdW9c6,Bilo 503,pankow,Arecibo,0
954,5Nb6X2X9CJZHhBWtaIF6bo,A D M B,All Must Pass,All Must Pass,32
955,68gukP3jfscpPKSly5edYC,A D M B,It Will Be Alright,It Will Be Alright,30
956,5kfqEhnQSYLw0IYddMzRuG,A D M B,Take Flight (feat. Street Rat),Take Flight (feat. Street Rat),23
957,1rIIRJAwMapbmquja4Cxsd,Lungfulls,Ecplise,ALWAYS PROPER - BUMPS & BRUISES 02,0
958,0YGgEbmzrt7SNOJ5nnHjTQ,Lungfulls,Winter Walks,Lunula,47
959,1DaPizb0lcKC6chd4uqy0q,Lungfulls,April Showers,"ALWAYS PROPER - THERAPY SESSIONS, VOL. 2",0
960,10KbjqZHGCtYSjUngDK3xR,Lungfulls,Aduro,Palo Santo,30
961,7bnUEnlJvcJ5wxriQlK5np,Lungfulls,Lovegrass,Palo Santo,22
962,12X8UIA5jb8wN5u6Rh0v0T,Lungfulls,God,Palo Santo,29
963,2fpn1or5OQxAwXXixLdY9S,Lungfulls,Color Garden,Palo Santo,26
964,6nLwqwDS98voPPLKWRG8Kg,The Deli,Same Dream (feat. Lungfulls),BUMPS & BRUISES 01,0
965,2uNKRyEbaWCzKAX5c31wwn,Walterwarm,Spliff in the Morning,Bamboo Forest,49
966,3tM0KMhh4HwtHGPsUycfQ2,Walterwarm,Firehouse,Summer Break,24
967,1hVPFgsSt7BZxYWXvuLgA4,Walterwarm,Goodbye,Smoke Signals,27
968,3d9vyZxEDgRCaWR3oDSGpN,Walterwarm,Where It All Started,LAdays,27
969,0xGfFwc3beSH8L0telcu7x,Walterwarm,Memorial Day,Summer Break,25
970,3W4ECg5tW6xOJOp5rDw9vQ,Estugarda,Balloons,Lava,28
971,7cLuIwqe2PksB6Qdt5pEjd,Estugarda,Home,Lava,30
972,54e3PCgaVwPbfKFGd6LKe3,Estugarda,My Brothers Piano,Lava,21
973,7yK8AHbn7ZpyuEingk3MBH,chief.,saturdaze,stop and smell the flowers sometime,0
974,0ozS6kZ03vZ7FzYGJL7qYB,chief.,Rockets,Stray,32
975,4hSQ3bUgCl8dOzfGcl6G7L,chief.,I Am Nobody,I Am Nobody,29
976,5IMkzhhtdQPtS12SNucap0,Borealism,Sunflowers,FUTURES Vol. 2,0
977,2HuxzploMZJMuEwKvBxLNN,Yuutsu,Longing,Transience,33
978,75aps0r4LizoXMa3lOjEPv,Yuutsu,Absent,Petrichor,22
979,7z9TEL3RiPw1v5UUM35U9v,[ocean jams],Untitled,...Drifting,21
980,3sWaKHzhieQqwZ6m81tf83,[ocean jams],Leton,...Drifting,24
981,2YRlQUrE9KLto4XiScqqWE,[ocean jams],preamble,radio.wavs//volume.2,0
982,30s8wlSOv4WQ4LEoAyJydB,[ocean jams],haze,radio.wavs//volume.3,0
983,5MOYRJMxv58kMkr0mI8khW,[ocean jams],Steezin',soundcloud singles,0
984,2AVSwM44jVqOsmTcJEkZd6,[ocean jams],valentine,soundcloud singles,0
985,5FwRCA7QaoNJbdbwLUM9Kf,[ocean jams],[airport beat],soundcloud singles,0
986,5rAMhTfdv6CXb623kOuDhE,Seneca B,Angels,Angels,26
987,4Gkf1owjJFxpXrlf9UkE8h,HM Surf,Discount,Waterbed,42
988,24Ls3YpU0IjeWUM6ws2yaJ,HM Surf,Flunked This Semester,Waterbed,58
989,4ax9LgNwi5IY6nQog5ce5i,HM Surf,6am,Mourning Glory,51
990,1sVyuqxbrL4P8YReLvKLdS,Walterwarm,Froots & Veggies,LAdays,26
991,0KgGXQZ3IihQB12QfTqgSV,Flitz&Suppe,Walk Damn Slow,Melatonin,24
992,7HRT9lVuGtajZd9An3IsO8,Otesla,Strollin',Evergreen Tape,26
993,3PofaRiNKydV4vbqokaV51,Otesla,Morning Haze,Basement Joints,24
994,0jPcCJXLjsTyd4596Kmkoi,Vague003,Day Dreaming (Of You),Anime and Heartbreak (Beat Tape),36
995,1AuTsenUig3dDybSKBKd1y,Vague003,I Stayed Inside Again Today,Mass,42
996,72G7o1j4K2u6KmcQ3K48Hx,Kreaem,Sueño,Fragments & Colors,24
997,1au85B4kAG0XNhTEiT3qkg,Kreaem,Hot Box,April,22
998,3PMeZ3VHA7LGkbkj0ylNR3,Kreaem,Purest memories,Fragments & Colors,46
999,2LSZbVqO59YwWVKhoYe9eR,B0nds,"Sometimes I Wonder, What's the Meaning of Life",Late Reaktions,21
1000,3Oa86tDOeUTcCPdmhPAHDv,Cowode,Faith,Even Keel,50
1001,7iZ8TvqnQnOCjYzNTryPBY,Cowode,Call it what you want,Even Keel,24
1002,52nVxIkEHfVtTE2hyfRdJx,Kawfee,Touch,"Some Other Time, Maybe",26
1003,1PKmahlOF9adSuf0pBr91h,Kawfee,brickwalls,Fate will lead the way,0
1004,2IBnd9qFJv7vNtKYdxE7az,Kawfee,Smoke Break,Heartburn,0
1005,7DBllLRUMwt9zoYhT6NpLr,Kawfee,Phat loot,Fate will lead the way,0
1006,6YuU656aoylgZI0JxDHfXW,Kawfee,Forget,"Some Other Time, Maybe",22
1007,7IZGwlIHa3Zth4surEMO4K,Masked Man,"I Can't Sleep, Because of This Song.","I Can't Sleep, Because of This Song.",33
1008,21jbsXb9LdrpOPRKIU24xk,Masked Man,Drowning My Sorrows,Drowning My Sorrows,51
1009,1qyXiLhnDNVCC45425KP9H,Masked Man,Spring,Spring,26
1010,50l2giMc6TCgOj9D1Kv8wO,Masked Man,Bumpy Road,Bumpy Road,23
1011,1E33IJ00FlVMRJpOBDzb4l,Manny Keep,One Way,One Way,26
1012,1vXj9HsfKRjpbJeZMqn7iC,The Jazz Jousters,Starry Night,Fourth Base,37
1013,07yx1qShTYZ6Eq5yvLEQUg,The Deli,1:47am,Vibes 2,41
1014,1mLvYX7GdYQahcTRHghIyG,The Deli,1B4W,Vibes 3,34
1015,1cYbjA5x5JvzI8KG7wptkt,The Deli,3 Girls on Guad,Vibes 2,31
1016,5WLM8wahsUGZtKUpkTArPH,The Deli,4Tina,Vibes 3,31
1017,6IFEVo4pLKw67EYa1iEDle,The Deli,12:05am,Vibes 2,38
1018,18E19WZKzVTdXsZNXOxJJh,The Deli,389,Vibes 2,30
1019,40F2tc5kF7i0zjUEChLb87,The Deli,1993,Vibes 3,33
1020,00eW6JxsoYHzySc54Wf5yP,Abe M Beats,Walk in the snow,Oddwinter,0
1021,7M4T7nebcEJm6nIEl5i7rS,Abe M Beats,Fireplace,Oddwinter,0
1022,5T4DxNjp1DzWnaORaEaOKA,Abe M Beats,The Cave//Wexas,Oddwinter,0
1023,6Sxw89pTuPVQlgQyKIspaZ,Ahwlee,Tranquills,1991,21
1024,36mXTQ4roUBIewnaBJGv9V,Ajmw,Welcome,Insight,22
1025,6QQeoOGyq8ghxYjDkh7S7L,Ajmw,Virtues,Chillhop Essentials Fall 2016,0
1026,1J7aG8YZaTJ0FCkcvjsVI5,Ajmw,Canvas,Canvas,32
1027,2c71mdPYzTTLEmmdubjVY2,Ajmw,For Them,Insight,32
1028,6PZOjiWMJczzrIdwMBbVZ9,Ajmw,Autumn,Past & Present - EP,23
1029,12T8LUc44Wv819cISudx1X,Ajmw,These Times,Unity,28
1030,4BU9iBDf5PfMijBlYn1gen,Ajmw,circles,What a Day EP,0
1031,3wnl9a9hSOYQRb2KCycW8d,Arbour,Elusive,Luv Songs,47
1032,7oRHEtLdzCHE3fRnUJmyF8,Arbour,300 Miles,Luv Songs,43
1033,4E6dGOWQlIhtHlaDIQ9wkg,Arbour,Inescapable,Luv Songs,24
1034,4POeZl6Sqeg42TnumxkqnB,B-Side,Lonesome,Blurred Nightscapes,23
1035,1xP8z1TpXZC0nFJKiRnBMU,B-Side,Cambiña,Blurred Nightscapes,22
1036,3sXR1oQAm1MBeiC56DqaDg,B-Side,Waves,The Chronic,22
1037,4SRV3TArhwqXdiB89ryate,B-Side,Living Free,Journey To Badlands,21
1038,5DxDuFFZCAa5b7hSWQPRJ1,baaskaT,Chillin',Flickshots & Quickscopes,0
1039,4bQfkYW2YHDry0aAxXYHbb,baaskaT,Cough Syrup,Flickshots & Quickscopes,0
1040,5Atnv1Wxv6yvXIejGDtSNM,Beatboxbandit,get me started,make things right,20
1041,18Z1eUzWZmOW8VH9C3agLc,Bilo 503,patagonia,Arecibo,0
1042,5gs8vjDHsVLpMD19Javskk,Bilo 503,wildenbruch,Arecibo,0
1043,5nQaTz9cJ37VYs110v1h8V,Birocratic,Sangrilune,Appetizers (Chillhop Presents),0
1044,1qlA8Z9g4aHmk3ELFR1o88,Birocratic,Sophisticated Gentleman,Beets 4,27
1045,6359K6MPAqk5Fj5QYO20mq,Bluestaeb,Inner City Blue,Rodalquilar,0
1046,2Z4kbRGWiXODG5inDNJPQ3,Bluestaeb,Outro,Rodalquilar,0
1047,3dECxFFrWEY5WjxmepqYIQ,BluntOne,"Reminisce, Pt. 1",Lost & Found,26
1048,4U0bvk0t5X9WyrFTboKsX4,BluntOne,Ill Street Jazz,Reel Street Jazz,26
1049,5qKX5G5K14J9aSbF5jqtfZ,BluntOne,Spark the Philly,Reel Street Jazz,27
1050,6mCDY7yXkuRcqjlBUmmGOT,BluntOne,Brownies,Reel Street Jazz,22
1051,5dLcC66PIrmjahWRYyM1KV,BluntOne,Namivanhe,Reel Street Jazz,34
1052,1HSBNvY8ZxhFh0JhIJXwHB,BluntOne,Sun Drops,Reel Street Jazz,23
1053,1NHUMATquQXHpROFMNTK8C,Brenky,Moving,Daily Route,20
1054,6iPIGFe94mcXtrrlkCLbwL,Brenky,Only One,Daily Route,25
1055,6O54bnr1Pjj1STlcaNLaPc,Brenky,See,Daily Route,21
1056,4bkzuADmXXRqEy635Mfiwj,Brenky,Will Be,Daily Route,20
1057,5sx8gWtuFg51LOvQGIh0OW,Brenky,Misty City,Daily Route,20
1058,7K0zXiv4iiQbz2xAkkDvsk,Brenky,For You,Daily Route,20
1059,6JGzDmgawSK8aMWIR4egIm,Brenky,Always,Daily Route,20
1060,2LSDNZ7dTZRAaJeSDuJEL5,Brenky,At The Park,Daily Route,20
1061,1RvvCJq35dYucP3ujw5hGI,Brenky,At Night,Daily Route,20
1062,7KcDel3KIW5qkyD0guAPav,Brenky,Midnight,Daily Route,20
1063,5EqLovZWjCeHHmnLKCsQKJ,Brenky,Here,Daily Route,21
1064,0TQhQb19qpK4j44xu8LhlK,Brenky,Blind,Easy Focus,20
1065,5Y2UWoKVapxH2CcSNuOP0P,Brenky,Won't Do,Easy Focus,20
1066,6nDEOj3OUnGzXmayH5CY9v,Brenky,I Am,Easy Focus,20
1067,5JgYCATZUgwtF3KozauzpP,Brenky,Go Easy,Easy Focus,20
1068,1CzVGa4OGJjdynGL13gPjz,Brenky,Maybe Better,Easy Focus,21
1069,1fLQbqlC0xhM9jzdqyqPmB,Brenky,Hey You,Easy Focus,21
1070,1KICG6U6fmyO92d4GDfkhs,[bsd.u],_,"late night bumps, Vol. 2",29
1071,3U19GVybWYwG0wMXzrgL2h,[bsd.u],Bebop,A Sad Kind of Bliss,52
1072,1mK9UoeS55HNVoeQfSU8gb,[bsd.u],When Ur Gone,A Sad Kind of Bliss,28
1073,0PfWOlVagagodEyMchjRh1,charlie toØ human,Monday Morning 5/1/2017,"Morning Joints, Vol. 1",38
1074,37f2mg0YlNHudxzyKpwUeJ,charlie toØ human,Tuesday Morning 5/2/2017,"Morning Joints, Vol. 1",21
1075,3CioETCSlt1Z3trH9YXvMt,charlie toØ human,Wednesday Morning 5/3/2017,"Morning Joints, Vol. 1",32
1076,15JrmEcBejMIfbPdZWWUIp,charlie toØ human,Thursday Morning 5/4/2017,"Morning Joints, Vol. 1",24
1077,2dwYtmRL8EUoOlvM8lrJYR,charlie toØ human,Friday Morning 5/5/2017,"Morning Joints, Vol. 1",31
1078,2r2xWTCWKHGtMJJmgwbvev,charlie toØ human,Saturday Morning 5/6/2017,"Morning Joints, Vol. 1",21
1079,45zwCm3yJcXaNn0CSqqJqx,charlie toØ human,Sunday Morning 5/7/2017,"Morning Joints, Vol. 1",21
1080,1JUwjouzpRf4N4JauGOydC,Chewbe,Coldnight,Moon Phases Vol. 1: New Moon,0
1081,5UfnnxYdQyfOOl64XgdSVc,Chewbe,strangeAnimals,Moon Phases Vol. 1: New Moon,0
1082,4LsvxMdBs4kL9gdinJSqr3,chief.,no mail today,coffee,0
1083,6ltWECDKAzmBCHFk9Oy743,deadxbeat,dreamscapes,vibe.scapes,0
1084,6eK1q5JYBa1OPAsktmsG1c,Devaloop,Playing Beats,Cloudfiles,23
1085,75lE8knRKy5KgeuL0y2Y51,Devaloop,Vintage,Cloudfiles,29
1086,381Yce1zjFSaNA0vI6Qkon,Devaloop,Crooked,Cloudfiles,22
1087,7o6hXxcukrpbbTG9ynX0YK,Devaloop,In Between Days and Nights,Cloudfiles,22
1088,35UxPb295K9evKGR4CeYHa,Devaloop,That Old Real Shit,Cloudfiles,22
1089,75kV29N3NsJIOkfuIy0113,digitalluc,Underwater,Moonsession,0
1090,69sVomFYTSYbnd6damhCYQ,digitalluc,An Empty Street,waitwait,0
1091,3GumstJrmTKvthBE7C7uQY,Don Philippe,Bridge,Bridge,0
1092,7pvhqjXfwQll4hy6H8thrn,Don Philippe,From One Bank to Another,From One Bank to Another,0
1093,4gyANwfudyNJ02OZCTfpyh,Don Philippe,"If I Slow Down, He Slows","If I Slow Down, He Slows",0
1094,6j4cnQPjhJMAD4bDghwcQz,Don Philippe,Who Stumbles and Falls and Rises,A Long and Silent Street,21
1095,1jzJU8Oms1WzAqkWrJnKGc,DRWN.,Air Max 95,Expedition Vol. 17 - Views,20
1096,2GuI7Xvuy2smP1IGTDtldx,DRWN.,Prism,Expedition Vol. 17 - Views,20
1097,3O1AFg2b8VNTE4WmdoLc8B,Elijah Who,loving you,don't make me cry,30
1098,1vlzSY7AttAiAvSEe1JbVs,Elijah Who,crush on you,Gentle Boy,58
1099,1SJkTuUNKe4rYQgX8wmqku,Elijah Who,i love being with you,Gentle Boy,58
1100,56oqxMwsRHFslJTaAcG1SS,emune,Contigo,Sorry,0
1101,4BWgGNbr9W4VpGFDvFsZmO,emune,Elegance,Sorry,0
1102,3fbFRgmjac1VOj4OfipgXx,homieunculus,hear the wind blow.,præcognitio,0
